,pop_00,white_00,hu_00,ohu_00,rhu_00,state,county,tract,FIPS,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,mhval_00,mrent_00,hh_00,hinc_00,I_10000_00,I_15000_00,I_20000_00,I_25000_00,I_30000_00,I_35000_00,I_40000_00,I_45000_00,I_50000_00,I_60000_00,I_75000_00,I_100000_00,I_125000_00,I_150000_00,I_200000_00,I_201000_00
443,5874,4995,2450,1343,1107,53,053,071208,53053071208,3710,240,105,47,11,160,74,14,8,138200,735,2443,41964,136,139,180,127,206,150,223,152,130,295,368,224,83,13,9,8
444,4544,3903,1406,1279,127,53,053,071209,53053071209,2647,370,120,15,12,334,93,20,12,167200,1003,1403,71925,28,0,8,21,39,58,31,89,79,136,280,303,145,92,63,31
445,4658,4054,1517,1392,125,53,053,071210,53053071210,2825,307,138,34,7,296,90,33,4,174800,930,1508,72273,21,27,64,22,56,97,8,51,70,78,272,358,208,74,67,35
446,4544,3743,1787,940,847,53,053,071304,53053071304,2883,187,87,14,25,235,79,0,0,167000,786,1792,49486,61,54,79,95,129,139,87,156,111,193,260,235,115,38,40,0
447,3553,3001,1285,980,305,53,053,071305,53053071305,2414,107,31,31,0,62,46,7,0,142200,722,1279,46202,83,62,81,112,78,71,97,43,54,180,196,130,20,31,15,26
448,5180,4101,1810,1596,214,53,053,071306,53053071306,3503,147,33,22,8,137,42,7,0,153500,782,1810,60859,108,58,38,56,97,95,84,112,74,150,311,326,153,64,53,31
449,3492,3115,1311,839,472,53,053,071307,53053071307,2258,124,59,9,11,165,56,12,0,162800,904,1318,53824,29,73,34,81,79,72,129,39,39,199,184,183,121,28,22,6
450,5600,4836,1867,1630,237,53,053,071308,53053071308,3448,241,90,89,9,322,78,21,0,160100,851,1864,62549,21,21,0,83,91,53,144,130,72,194,386,391,134,65,26,53
451,3821,2866,1525,980,545,53,053,071403,53053071403,2533,137,23,7,8,74,61,12,0,131700,632,1527,45969,113,123,107,110,83,79,83,50,100,227,209,140,36,20,29,18
452,3756,3066,1292,1055,237,53,053,071406,53053071406,2337,152,19,8,8,148,25,8,0,169300,756,1283,57869,52,30,9,41,90,63,96,78,50,170,194,193,96,77,24,20
453,4943,3563,1522,1292,230,53,053,071407,53053071407,2928,218,50,9,0,118,34,0,9,134200,958,1521,56575,12,35,25,103,49,95,45,79,70,322,253,281,67,32,21,32
454,3529,2394,1284,902,382,53,053,071408,53053071408,2251,74,0,10,0,58,7,5,5,113100,617,1287,45191,52,85,77,105,94,46,111,66,125,113,223,129,38,9,14,0
455,4123,2768,1403,870,533,53,053,071409,53053071409,2408,62,11,0,8,73,18,0,0,113100,667,1406,40500,83,59,123,157,66,104,101,69,100,97,177,197,51,8,14,0
456,3376,2475,1229,880,349,53,053,071410,53053071410,2075,115,14,0,0,100,0,15,0,129400,612,1198,41638,120,45,91,105,59,94,66,86,45,141,143,102,64,17,8,12
457,3419,2183,1124,895,229,53,053,071411,53053071411,1962,136,12,6,10,114,6,0,10,132500,745,1137,52616,36,46,45,96,59,57,82,64,39,184,211,144,49,17,8,0
458,4857,3491,1988,1103,885,53,053,071503,53053071503,3122,184,97,16,6,166,65,0,0,134100,506,2000,37374,212,108,132,148,197,109,179,145,107,158,186,181,93,17,13,15
459,5306,4259,1603,765,838,53,053,071504,53053071504,2332,81,44,7,24,170,33,5,0,100300,566,1612,31027,238,85,146,144,163,124,68,100,71,135,158,105,36,10,12,17
460,4984,3597,1936,1351,585,53,053,071505,53053071505,3301,166,67,10,0,188,35,10,0,130800,538,1939,43750,204,113,147,73,89,116,106,164,115,225,171,191,143,31,34,17
461,4964,3298,1716,1466,250,53,053,071506,53053071506,3272,201,57,25,7,175,64,16,0,134400,874,1725,54736,9,42,42,47,95,105,75,133,190,325,259,272,74,7,33,17
462,4070,2462,1509,764,745,53,053,071601,53053071601,2427,73,20,0,0,65,9,0,28,106800,583,1504,32991,119,126,92,194,123,143,115,126,105,97,94,83,34,17,24,12
463,4664,3119,1820,851,969,53,053,071602,53053071602,2673,109,56,0,0,91,38,0,0,124100,648,1824,35533,177,134,131,115,107,232,138,71,155,153,225,101,29,0,31,25
464,3352,1549,1413,91,1322,53,053,071703,53053071703,1747,60,25,9,0,48,37,0,0,77300,555,1382,22597,188,194,164,244,163,87,58,40,34,119,57,20,7,0,7,0
465,3864,1642,1508,195,1313,53,053,071704,53053071704,2001,94,7,0,14,79,0,16,0,95000,588,1524,29784,150,137,178,143,161,177,106,115,67,81,118,59,9,14,9,0
466,3270,2267,1231,694,537,53,053,071705,53053071705,1885,59,14,7,7,71,61,0,0,116400,637,1259,34320,105,134,93,100,130,83,97,105,76,119,124,57,23,6,7,0
467,1816,1072,706,253,453,53,053,071706,53053071706,1005,40,33,0,0,45,6,0,0,113800,571,696,31250,100,43,105,60,28,53,27,33,45,73,37,60,10,6,4,12
468,2642,1940,1039,558,481,53,053,071707,53053071707,1614,52,4,6,0,41,8,0,0,97300,664,1053,33477,109,59,68,97,90,123,87,49,70,68,116,77,17,11,0,12
469,4782,2593,2138,557,1581,53,053,071803,53053071803,2913,220,89,24,6,181,56,11,15,147500,604,2142,32420,193,140,192,197,197,218,225,89,103,200,139,126,64,44,15,0
470,7539,3709,3075,1275,1800,53,053,071804,53053071804,4631,184,118,17,7,123,90,13,14,64600,598,3087,27817,461,279,270,357,297,235,213,200,153,206,112,232,50,6,8,8
471,3525,1486,1374,391,983,53,053,071805,53053071805,2129,94,0,9,8,29,10,7,0,85500,487,1374,25488,207,178,154,132,122,100,125,80,102,78,53,35,0,0,0,8
472,4272,1809,1780,189,1591,53,053,071806,53053071806,2097,16,12,0,0,31,0,7,0,14700,444,1791,21688,408,197,198,217,174,170,67,147,53,114,23,14,0,0,0,9
473,4537,3026,2018,1198,820,53,053,071901,53053071901,3323,273,96,63,12,353,83,30,7,139800,599,2020,45978,141,149,79,105,115,135,151,99,145,260,197,276,98,20,27,23
474,5164,4345,2146,1663,483,53,053,071902,53053071902,3777,481,159,204,36,511,146,39,43,222900,771,2154,65254,88,90,81,68,92,54,88,169,138,127,255,346,158,69,112,219
475,4754,2850,1954,421,1533,53,053,072000,53053072000,2509,83,39,8,0,52,42,8,0,64900,481,2028,21853,443,287,178,232,184,163,201,87,51,66,42,33,21,18,22,0
476,5887,4243,1927,1664,263,53,053,072105,53053072105,4538,375,149,107,44,361,152,40,20,173800,956,1927,62423,58,81,78,77,77,80,99,92,40,234,240,396,158,117,39,61
477,6387,4217,2881,1008,1873,53,053,072106,53053072106,4061,389,147,11,25,281,170,34,7,153400,599,2891,36903,213,211,289,207,290,151,197,152,204,235,198,332,112,31,21,48
478,4227,3090,1652,1316,336,53,053,072107,53053072107,2896,225,131,22,10,241,125,14,8,141400,820,1612,51546,79,51,70,79,148,107,84,45,83,205,225,248,106,50,12,20
479,5050,3250,2045,1316,729,53,053,072108,53053072108,3427,226,119,60,28,203,92,36,0,120500,594,2031,42865,172,112,127,145,59,159,149,195,86,228,216,219,77,6,61,20
480,3505,2732,1529,924,605,53,053,072109,53053072109,2491,271,176,64,11,343,148,28,16,247100,689,1531,50489,84,57,86,56,151,124,90,48,65,82,160,154,129,102,84,59
481,2467,1842,987,648,339,53,053,072111,53053072111,1611,132,54,13,26,144,79,8,15,145600,754,926,47857,30,22,48,72,99,21,66,67,50,89,120,118,48,34,22,20
482,4776,2669,1884,1036,848,53,053,072112,53053072112,3104,119,78,7,0,247,26,20,4,136300,635,1886,41136,95,133,153,110,148,153,136,48,114,228,236,236,40,40,16,0
483,5892,5070,2513,1743,770,53,053,072305,53053072305,4276,335,243,75,52,507,164,65,0,163900,703,2516,54930,99,112,94,121,132,161,130,185,113,246,366,403,212,93,33,16
484,7751,5195,3054,1662,1392,53,053,072306,53053072306,4675,520,201,47,10,344,154,30,30,181500,591,3057,48829,183,102,190,302,196,168,141,128,148,335,319,431,246,66,44,58
485,4450,3159,1859,1032,827,53,053,072307,53053072307,2899,249,123,68,22,288,136,18,11,155100,603,1863,42446,143,135,143,116,133,132,61,96,83,157,194,161,147,42,55,65
486,7223,5363,2599,1766,833,53,053,072308,53053072308,4569,503,243,138,34,732,138,44,13,192900,659,2599,61791,63,91,85,123,185,140,165,107,82,189,360,442,273,109,92,93
487,5699,4471,2448,1267,1181,53,053,072309,53053072309,3872,464,144,149,56,416,231,70,20,179200,752,2451,46866,159,88,77,103,174,131,198,241,130,216,303,255,99,77,86,114
488,3652,2808,1575,870,705,53,053,072310,53053072310,2364,277,78,60,0,311,73,9,0,141600,718,1574,48442,75,57,109,125,93,95,65,106,110,194,186,228,73,12,29,17
489,4051,2959,1887,595,1292,53,053,072311,53053072311,2711,158,85,8,18,244,21,45,0,161200,578,1894,37744,105,89,165,181,163,158,160,99,94,149,262,142,80,16,16,15
490,3937,3650,1420,1233,187,53,053,072405,53053072405,2643,423,168,154,39,442,149,13,6,258900,831,1433,71128,0,23,40,35,109,56,73,57,77,92,192,291,111,122,42,113
491,4870,4435,1664,1435,229,53,053,072406,53053072406,3092,380,145,98,15,390,146,16,18,181900,950,1650,65511,24,9,35,67,71,42,130,64,109,141,332,301,160,58,50,57
492,4452,3898,1846,1072,774,53,053,072407,53053072407,3056,308,109,50,7,305,129,31,13,182400,728,1847,48574,59,73,126,105,155,125,121,126,70,180,232,204,101,89,43,38
493,5541,5107,2105,1591,514,53,053,072408,53053072408,3844,481,203,144,16,493,212,46,0,217300,778,2094,61573,68,51,94,62,150,75,133,63,110,163,326,281,158,147,93,120
494,2284,2131,847,699,148,53,053,072409,53053072409,1639,203,77,88,17,231,116,14,12,233400,738,881,70331,12,18,13,37,43,19,56,59,40,74,139,119,111,53,57,31
495,2803,2604,1048,961,87,53,053,072410,53053072410,1899,277,83,39,9,204,114,38,0,257200,1283,1041,69135,15,0,22,29,14,39,39,56,55,145,184,128,148,52,59,56
496,3877,3583,1371,1141,230,53,053,072503,53053072503,2474,211,47,20,24,124,80,10,0,143200,748,1363,55938,27,78,47,55,76,63,75,102,88,125,216,217,65,69,14,46
497,3638,3138,1098,905,193,53,053,072504,53053072504,2517,183,69,27,0,204,102,0,0,239000,759,1125,52349,47,36,86,27,88,64,62,60,38,111,123,223,54,37,48,21
498,6046,5494,2233,1944,289,53,053,072505,53053072505,4171,356,223,53,33,458,154,15,8,170100,901,2296,63113,100,96,32,71,64,82,155,155,96,189,346,364,192,71,114,169
499,2593,2403,1016,868,148,53,053,072506,53053072506,1744,282,108,24,19,247,121,49,0,204500,847,948,61048,31,7,15,63,24,22,48,63,67,121,153,138,127,33,22,14
500,2722,2570,1321,804,517,53,053,072507,53053072507,2123,183,97,15,15,193,55,33,8,238900,629,1296,42294,83,71,144,63,51,97,61,85,55,92,139,150,67,36,48,54
501,4614,4138,1637,1403,234,53,053,072601,53053072601,2918,178,18,15,16,146,66,6,0,128700,678,1654,51618,67,67,47,61,77,131,116,101,105,197,247,294,104,20,20,0
502,3340,3121,1278,1096,182,53,053,072602,53053072602,2406,172,87,40,28,155,90,0,8,153300,795,1291,46753,78,69,27,69,81,82,98,91,91,132,139,169,71,48,30,16
503,4052,3729,1640,1421,219,53,053,072603,53053072603,2897,189,58,54,18,171,34,6,26,150800,693,1649,42467,158,104,181,65,102,72,105,56,84,184,165,149,101,54,8,61
504,1516,898,26,17,9,53,053,072700,53053072700,1244,106,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2162,1636,872,630,242,53,053,072800,53053072800,1481,185,134,20,17,220,73,32,0,163800,1015,872,54868,20,15,23,35,21,52,39,42,98,142,136,173,49,13,11,3
506,4100,3006,1005,9,996,53,053,072901,53053072901,1700,92,39,0,0,126,30,0,0,59400,699,1021,35319,27,21,59,111,189,97,85,86,70,101,96,46,14,6,13,0
507,2958,1650,550,28,522,53,053,072903,53053072903,1370,111,8,6,0,115,22,9,9,98300,789,547,46971,14,0,6,14,20,84,72,43,46,123,66,42,11,3,0,3
508,16747,9385,3037,36,3001,53,053,072904,53053072904,6549,357,155,66,8,368,36,42,0,52800,631,3053,30670,54,40,270,599,497,444,245,181,195,207,156,117,27,0,21,0
509,5219,4561,1782,1463,319,53,053,073001,53053073001,3435,104,48,25,0,143,56,15,7,133200,711,1792,48796,89,50,95,65,108,173,152,104,86,157,287,237,91,65,16,17
510,4644,4123,1586,1420,166,53,053,073005,53053073005,2997,65,67,21,0,118,42,15,0,149500,723,1587,50851,75,62,32,89,58,129,106,77,142,239,196,212,99,46,25,0
511,2902,2625,1008,877,131,53,053,073006,53053073006,1830,83,0,9,10,78,24,37,0,142500,661,1040,46161,73,85,51,42,42,59,69,73,96,105,104,138,56,14,33,0
512,6209,5184,2043,1704,339,53,053,073107,53053073107,3721,309,244,64,29,330,99,16,0,174400,807,1999,72234,79,19,53,56,38,44,101,67,82,147,377,515,233,77,82,29
513,5398,4366,1733,1479,254,53,053,073108,53053073108,3136,175,17,0,0,134,36,0,0,129300,849,1722,51902,75,44,35,55,186,76,127,80,113,338,229,267,65,10,5,17
514,6735,5636,2226,2007,219,53,053,073109,53053073109,4084,290,55,16,15,226,18,0,0,134400,729,2226,54000,119,46,33,122,80,143,176,145,134,319,381,323,155,26,14,10
515,3431,3107,1144,1042,102,53,053,073110,53053073110,2141,247,90,7,12,212,94,6,0,165000,971,1142,63871,17,15,30,23,46,0,43,48,68,180,232,184,88,67,27,74
516,3726,3236,1233,1057,176,53,053,073111,53053073111,2299,127,17,9,17,135,38,8,11,150500,865,1230,59400,50,21,24,36,37,32,62,64,73,222,255,189,114,42,0,9
517,4453,3822,1450,1305,145,53,053,073112,53053073112,2713,259,91,45,5,192,62,11,20,173100,909,1454,66096,33,23,46,50,30,68,54,45,81,124,400,256,97,67,20,60
518,3677,3193,1185,1058,127,53,053,073113,53053073113,2286,100,15,0,6,60,29,0,0,143300,728,1193,51440,31,52,23,59,58,101,72,56,99,187,191,206,52,6,0,0
519,5659,4399,1786,1506,280,53,053,073114,53053073114,3407,155,20,30,0,158,33,18,0,123700,733,1787,51450,44,79,65,74,112,90,149,125,112,218,386,240,61,22,0,10
520,4422,3746,1414,1263,151,53,053,073115,53053073115,2662,127,22,22,8,109,90,0,0,137500,593,1417,56875,29,58,40,54,18,107,121,51,96,194,226,302,73,16,6,26
521,2975,2661,1043,892,151,53,053,073116,53053073116,1827,63,33,0,5,115,14,0,0,159800,566,1026,51438,39,71,36,20,37,84,60,78,65,87,215,69,113,37,15,0
522,3431,3078,1151,1003,148,53,053,073117,53053073117,2185,125,7,8,0,129,18,6,0,172600,715,1151,58681,30,15,39,30,50,82,76,70,75,118,188,185,120,35,29,9
523,4076,3694,1395,1264,131,53,053,073118,53053073118,2663,202,24,0,6,188,12,71,0,168400,806,1408,60194,42,23,50,41,85,54,76,90,80,155,205,299,82,36,32,58
524,2778,2534,1001,829,172,53,053,073119,53053073119,1744,33,30,5,7,72,18,0,19,150000,724,988,46382,83,41,82,42,110,27,27,61,63,66,157,156,26,10,30,7
525,5154,4710,1966,1523,443,53,053,073200,53053073200,3363,163,94,7,18,166,101,60,0,143700,610,1965,44375,155,89,102,128,130,138,117,141,145,200,212,214,89,35,56,14
526,4624,3869,1866,750,1116,53,053,073301,53053073301,2807,133,28,8,0,172,32,21,0,136600,611,1873,34905,119,141,148,165,182,185,141,115,53,177,184,155,83,0,14,11
527,3575,3301,1531,1022,509,53,053,073302,53053073302,2492,260,46,26,0,263,61,16,0,137400,648,1527,42718,73,105,56,87,82,162,107,149,121,169,182,134,93,7,0,0
528,7515,6305,2860,1425,1435,53,053,073401,53053073401,4654,337,120,38,24,296,117,33,0,159400,673,2862,47549,199,135,146,226,173,134,194,167,157,309,358,369,143,39,59,54
529,7547,6578,3211,1831,1380,53,053,073403,53053073403,4975,289,125,35,18,238,98,15,19,141500,702,3209,40444,180,226,187,287,281,265,157,229,212,291,359,263,125,79,35,33
530,6231,5538,2457,1567,890,53,053,073404,53053073404,4197,261,130,23,29,375,113,0,0,140600,595,2467,45017,202,150,119,153,193,150,142,124,118,236,267,301,159,52,36,65
531,6241,4959,1715,1240,475,53,061,040100,53061040100,3395,356,89,50,20,329,93,30,0,175800,654,1710,53063,71,53,75,65,89,147,126,73,84,180,272,220,115,52,32,56
532,5607,3947,2093,448,1645,53,061,040200,53061040200,3183,74,18,22,0,32,8,0,0,121900,547,2085,19918,593,259,193,204,107,141,143,50,99,146,77,53,16,4,0,0
533,3210,2788,1333,766,567,53,061,040300,53061040300,2160,119,56,16,9,147,23,11,0,143900,874,1346,41906,87,96,62,102,91,107,67,95,118,174,70,158,49,37,0,33
534,3974,3271,1865,630,1235,53,061,040400,53061040400,2615,174,70,0,0,96,67,0,0,143100,590,1858,32800,117,202,127,87,233,229,120,55,133,191,187,81,35,20,8,33
535,2500,2066,953,597,356,53,061,040500,53061040500,1596,36,29,0,13,41,10,0,5,138200,775,977,39049,49,70,30,73,80,107,105,99,40,62,162,56,23,0,16,5
536,1015,769,321,105,216,53,061,040600,53061040600,669,17,0,0,8,27,0,14,0,142600,720,363,36172,28,0,61,27,39,19,23,58,13,27,40,20,0,8,0,0
537,3197,2680,1437,208,1229,53,061,040700,53061040700,2335,112,28,13,0,107,36,0,0,143500,543,1392,22092,301,164,190,119,121,136,47,53,45,100,53,35,11,0,10,7
538,2056,1743,1032,347,685,53,061,040800,53061040800,1394,92,19,0,6,99,34,5,0,199400,544,1021,31514,131,59,110,122,57,80,23,33,70,109,79,81,30,10,22,5
539,2881,2652,1206,945,261,53,061,040900,53061040900,2120,224,114,56,5,264,71,24,0,213200,632,1209,62411,38,54,44,44,70,61,54,55,55,89,184,197,119,61,43,41
540,5172,4343,2212,1055,1157,53,061,041000,53061041000,3366,316,43,34,17,191,84,22,10,168700,641,2204,39200,215,167,183,156,191,94,112,137,149,189,220,180,123,0,59,29
541,4227,3593,1744,1006,738,53,061,041100,53061041100,2836,218,40,18,7,157,47,9,9,164400,733,1734,47383,84,103,122,104,88,58,137,110,125,181,281,209,93,27,12,0
542,3271,2552,1146,797,349,53,061,041201,53061041201,2122,158,32,10,17,142,49,19,0,170300,796,1135,55927,45,20,22,67,48,53,80,61,54,205,136,246,88,0,10,0
543,5294,4302,2093,1132,961,53,061,041202,53061041202,3372,252,47,0,0,233,79,0,0,152800,666,2111,40272,156,103,176,171,150,148,143,120,126,213,259,219,51,41,6,29
544,4845,4290,1937,1489,448,53,061,041301,53061041301,3359,507,87,46,14,492,123,24,14,232100,784,1938,63548,51,38,58,55,84,92,112,142,58,214,235,356,255,61,108,19
545,6001,4852,2160,1820,340,53,061,041302,53061041302,3990,456,195,100,7,451,167,32,10,219000,1097,2169,70360,40,30,21,69,48,118,57,139,79,198,362,424,261,148,119,56
546,5241,4514,1999,1321,678,53,061,041400,53061041400,3445,217,30,0,10,151,20,27,0,154600,732,1990,43194,94,68,102,105,128,232,171,108,138,283,232,238,48,7,7,29
547,1498,1263,541,328,213,53,061,041500,53061041500,966,85,17,0,0,79,58,7,0,159700,811,553,50461,16,21,16,46,42,44,19,29,40,94,35,102,21,15,0,13
548,4374,3761,1514,1327,187,53,061,041601,53061041601,2928,298,101,36,6,350,61,17,0,188800,793,1513,63521,23,25,37,37,58,57,100,62,108,182,187,312,129,100,45,51
549,5446,4454,1877,1363,514,53,061,041605,53061041605,3377,367,85,0,8,301,125,0,0,203400,856,1860,67500,34,39,56,39,71,75,87,135,101,152,316,313,219,123,75,25
550,3463,2757,1256,750,506,53,061,041606,53061041606,2043,183,89,0,0,120,38,0,0,191700,852,1302,53500,39,33,58,32,72,108,97,71,74,178,162,273,45,24,27,9
551,2508,2146,835,801,34,53,061,041607,53061041607,1646,270,91,24,13,185,105,8,0,245900,1170,856,81798,0,7,0,18,21,8,9,46,26,88,113,313,152,24,31,0
552,5133,4391,1691,1602,89,53,061,041608,53061041608,3230,369,120,44,0,427,86,17,0,222200,1217,1658,76116,0,22,8,41,32,17,48,84,151,98,305,457,246,104,24,21
553,3878,3200,1827,769,1058,53,061,041701,53061041701,2685,201,45,0,13,135,40,14,8,146200,685,1831,40186,206,142,114,107,84,136,121,121,112,188,150,159,66,32,25,68
554,5936,4977,2127,1826,301,53,061,041702,53061041702,4011,374,88,28,4,406,93,6,8,195600,1026,2117,60371,40,74,62,78,127,109,134,58,120,243,356,343,215,61,63,34
555,6781,4905,2922,1316,1606,53,061,041804,53061041804,4372,211,70,12,9,272,47,21,0,152300,680,2918,39167,328,153,181,238,168,237,176,259,250,200,331,251,68,57,14,7
556,5217,3825,2193,1241,952,53,061,041805,53061041805,3327,195,25,0,0,188,59,0,0,161300,726,2199,40810,108,182,114,96,219,207,144,163,102,237,243,236,61,33,29,25
557,7385,5299,2878,977,1901,53,061,041806,53061041806,4040,168,70,14,9,184,87,7,7,163700,769,2873,40739,186,169,163,263,169,217,216,238,213,283,306,308,100,14,28,0
558,8421,6070,3588,1064,2524,53,061,041807,53061041807,5100,311,118,9,10,318,79,0,0,126000,787,3653,37878,343,197,262,285,260,222,350,261,164,460,438,265,72,18,15,41
559,3676,2909,1533,892,641,53,061,041808,53061041808,2314,102,56,7,9,107,22,0,0,85800,783,1474,40884,36,82,76,46,212,128,122,181,69,186,155,102,50,0,10,19
560,2761,2153,1076,702,374,53,061,041901,53061041901,1816,136,14,21,6,129,19,5,3,161800,789,1087,45282,67,36,42,95,59,88,76,77,71,161,73,121,91,15,0,15
561,6368,4334,2695,742,1953,53,061,041903,53061041903,3666,217,64,31,7,146,18,13,0,99900,681,2694,34457,231,159,205,236,344,202,212,178,142,218,319,190,51,7,0,0
562,4780,2802,1752,322,1430,53,061,041904,53061041904,2574,97,43,0,0,103,0,25,0,141700,715,1774,33358,177,93,178,144,188,151,153,172,45,177,135,80,43,6,7,25
563,3910,3052,1536,566,970,53,061,041905,53061041905,2350,103,25,27,0,106,8,8,0,140700,715,1504,41107,105,87,73,148,161,79,68,119,81,230,144,164,26,14,5,0
564,5862,4912,2050,1634,416,53,061,042001,53061042001,3765,583,312,92,0,556,165,91,17,275900,793,2053,80419,56,21,36,36,33,94,40,119,64,221,252,408,336,174,76,87
565,3350,2814,1129,1017,112,53,061,042003,53061042003,2162,367,101,62,19,319,93,21,13,238800,906,1132,78776,21,30,23,41,29,13,43,30,38,90,168,243,189,41,58,75
566,3748,2910,1307,942,365,53,061,042004,53061042004,2355,332,67,4,19,226,59,13,0,202300,785,1315,59719,34,43,4,52,109,78,53,78,42,170,165,265,122,73,19,8
567,4843,3704,1578,1526,52,53,061,042005,53061042005,3083,443,230,67,25,595,105,60,0,299400,1486,1580,87934,25,20,40,46,26,27,34,37,28,115,225,344,212,138,186,77
568,3235,2308,1446,254,1192,53,061,042006,53061042006,1965,194,66,16,0,237,54,0,0,168300,891,1440,45635,40,34,92,107,67,180,107,77,85,174,253,121,58,27,9,9
569,2777,2209,899,755,144,53,061,050101,53061050101,1681,244,58,49,26,209,46,6,13,218000,995,879,72125,0,17,7,21,40,27,54,47,51,70,110,207,111,55,29,33
570,4521,3321,1768,749,1019,53,061,050102,53061050102,2836,284,79,8,39,367,50,31,8,196600,873,1768,53267,76,50,52,105,137,105,74,106,73,265,328,189,125,66,7,10
571,4132,3692,1510,1425,85,53,061,050200,53061050200,2961,432,120,82,50,378,131,81,19,277400,1423,1527,75565,24,42,53,45,64,65,73,21,47,74,246,346,168,97,85,77
572,5487,4940,2086,1827,259,53,061,050300,53061050300,3904,437,247,128,109,575,242,42,16,264600,903,2081,72452,42,86,43,54,58,40,44,112,122,253,216,363,216,125,144,163
573,7228,6104,3003,2036,967,53,061,050401,53061050401,5118,596,174,114,70,611,167,41,8,214500,769,3018,50603,104,124,155,162,171,193,221,237,115,296,251,447,253,69,117,103
574,5366,4567,2265,1374,891,53,061,050402,53061050402,3752,429,115,21,7,467,122,24,15,208600,727,2269,48438,129,128,134,122,129,98,143,152,142,236,269,296,152,69,53,17
575,6246,5826,3207,2148,1059,53,061,050500,53061050500,5054,677,165,109,53,697,204,67,24,250400,788,3224,50000,141,190,159,160,219,170,205,204,164,260,332,412,236,152,88,132
576,912,855,327,314,13,53,061,050600,53061050600,659,85,62,45,11,119,43,12,0,604800,875,330,102187,12,3,13,0,15,11,7,7,5,20,35,33,37,16,34,82
577,5892,4938,2514,1508,1006,53,061,050700,53061050700,4059,479,161,44,32,419,177,27,33,206600,888,2510,54293,101,48,123,99,140,117,212,91,139,325,303,405,196,90,79,42
578,5908,5025,2414,1704,710,53,061,050800,53061050800,4157,601,74,24,14,443,64,39,32,204400,788,2419,53774,72,159,93,127,112,181,139,130,89,283,322,407,197,39,38,31
579,3144,2285,1353,670,683,53,061,050900,53061050900,2184,261,41,10,18,153,72,15,5,174600,691,1352,42143,106,50,36,87,98,162,107,67,83,143,143,154,46,45,20,5
580,4208,3223,1726,1005,721,53,061,051000,53061051000,2878,285,68,19,16,318,39,16,12,172000,827,1715,46875,73,69,56,130,100,130,136,87,145,233,233,122,110,46,14,31
581,4062,3104,1512,1104,408,53,061,051100,53061051100,2689,170,71,12,21,232,36,11,14,154300,957,1513,46408,102,74,26,58,107,105,138,93,126,224,198,155,49,19,5,34
582,4468,3401,1774,1122,652,53,061,051200,53061051200,2994,267,35,27,8,271,55,7,11,156000,843,1781,48862,51,62,65,93,145,115,100,135,160,217,330,190,85,15,18,0
583,7352,5441,2835,1499,1336,53,061,051300,53061051300,4659,446,76,10,7,532,109,17,26,179700,819,2841,47425,121,131,116,181,143,216,165,234,244,238,478,323,141,95,0,15
584,7139,4402,3019,1008,2011,53,061,051400,53061051400,4439,301,71,25,26,298,124,17,15,136100,702,3018,35986,303,214,172,200,281,283,273,219,186,308,202,271,80,19,7,0
585,5505,4140,2191,1048,1143,53,061,051500,53061051500,3718,276,107,20,62,283,83,9,0,168800,740,2186,38750,153,117,144,193,160,239,101,90,141,181,253,210,163,25,4,12
586,4550,3261,1593,1046,547,53,061,051601,53061051601,2854,282,80,11,0,172,100,0,12,188200,806,1609,53373,80,55,33,61,124,68,113,133,65,143,284,229,117,65,29,10
587,4307,3523,1581,1155,426,53,061,051602,53061051602,2897,236,58,39,0,122,127,9,11,181400,776,1593,55292,67,128,48,76,104,33,80,58,67,181,282,269,123,44,27,6
588,5498,4104,2410,1219,1191,53,061,051701,53061051701,3699,283,93,15,0,206,60,16,23,148100,703,2417,34830,289,181,237,204,143,159,152,112,86,263,304,139,132,8,0,8
589,4264,2937,1540,944,596,53,061,051702,53061051702,2930,320,51,8,17,278,68,10,18,209300,822,1540,54048,70,23,83,74,112,110,87,77,64,160,231,232,97,85,17,18
590,6005,4263,2617,863,1754,53,061,051801,53061051801,3785,389,69,0,14,381,17,21,0,173300,767,2620,40024,250,96,115,156,262,264,166,165,151,276,333,283,79,7,12,5
591,3332,2197,1326,857,469,53,061,051802,53061051802,2201,203,34,10,6,234,54,24,0,196200,805,1326,51713,58,34,37,106,58,87,103,78,41,159,184,268,77,31,5,0
592,7098,5312,2548,1682,866,53,061,051905,53061051905,4377,385,126,19,0,462,79,28,0,182400,834,2560,52057,80,69,46,157,204,162,130,214,153,249,411,400,175,65,36,9
593,6990,5620,2601,1419,1182,53,061,051909,53061051909,4372,481,127,65,49,441,122,52,9,225600,832,2618,56327,92,17,128,94,147,197,149,109,167,308,457,380,185,103,61,24
594,6653,5938,2482,1852,630,53,061,051911,53061051911,4442,697,206,41,26,690,132,32,0,261200,977,2473,71296,132,29,85,102,71,86,102,116,103,141,389,515,358,80,65,99
595,2299,2133,792,717,75,53,061,051912,53061051912,1566,205,60,24,0,155,27,17,7,281300,989,782,78802,11,16,6,21,21,38,27,31,16,62,111,184,99,75,39,25
