,pop_00,white_00,hu_00,ohu_00,rhu_00,state,county,tract,FIPS,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,mhval_00,mrent_00,hh_00,hinc_00,I_10000_00,I_15000_00,I_20000_00,I_25000_00,I_30000_00,I_35000_00,I_40000_00,I_45000_00,I_50000_00,I_60000_00,I_75000_00,I_100000_00,I_125000_00,I_150000_00,I_200000_00,I_201000_00
364,4166,3655,2414,1025,1389,39,035,172202,39035172202,3403,327,124,111,37,317,145,49,20,173700,642,2416,39714,179,232,131,225,128,169,152,179,120,191,248,256,77,38,34,57
365,2795,2674,1169,888,281,39,035,173103,39035173103,2152,165,39,19,18,140,16,25,0,169100,539,1159,49208,55,62,117,80,51,103,33,22,66,75,145,217,46,41,34,12
366,3905,3668,1782,1522,260,39,035,173104,39035173104,2962,233,29,0,7,199,91,7,15,133500,892,1779,46095,69,86,117,139,89,120,121,106,137,149,227,250,135,23,0,11
367,2602,2452,962,944,18,39,035,173105,39035173105,1888,186,56,24,4,112,82,22,0,166300,739,963,63566,10,22,24,67,59,34,45,26,48,115,123,187,79,78,23,23
368,3481,3098,1746,712,1034,39,035,173106,39035173106,2536,289,105,16,15,307,90,14,0,143900,630,1748,42364,44,90,127,119,168,176,98,124,109,223,181,160,69,21,34,5
369,2759,2695,1046,839,207,39,035,173107,39035173107,2074,170,55,6,12,153,51,6,10,132200,660,1041,48323,31,77,45,46,62,87,87,28,85,83,152,195,24,27,6,6
370,3170,2980,1127,1056,71,39,035,174103,39035174103,2151,263,42,45,5,189,51,21,0,153700,910,1128,60333,39,21,20,23,66,64,51,72,54,140,228,166,91,45,20,28
371,2600,2453,876,855,21,39,035,174104,39035174104,1758,154,40,29,12,151,65,0,0,161100,950,899,58807,20,33,27,32,62,43,56,26,33,128,80,197,79,27,37,19
372,3207,3061,1113,1091,22,39,035,174105,39035174105,2149,295,89,10,15,230,62,6,0,157400,625,1110,66373,14,18,74,31,43,22,50,24,75,128,203,180,142,53,31,22
373,3437,3177,1437,1030,407,39,035,174106,39035174106,2324,193,60,9,41,157,87,23,0,130400,630,1446,45208,92,35,68,106,112,84,103,122,41,184,154,203,102,31,0,9
374,3958,3784,1620,1509,111,39,035,174107,39035174107,2780,310,59,19,5,209,82,11,0,123700,750,1621,48565,77,41,114,117,71,83,117,60,181,182,205,252,63,38,10,10
375,3238,3057,1134,1101,33,39,035,174203,39035174203,2205,271,141,25,31,196,82,25,3,163600,511,1144,70224,12,16,6,38,32,64,50,57,64,100,210,236,126,102,31,0
376,4066,3795,1454,1407,47,39,035,174204,39035174204,2745,265,84,25,12,181,116,0,0,137000,483,1465,60268,25,12,55,67,45,52,79,84,103,206,194,284,162,65,0,32
377,4441,3920,2228,1130,1098,39,035,174205,39035174205,3260,348,139,69,20,310,145,28,15,125600,645,2230,42730,141,163,100,135,162,174,132,177,154,163,251,271,113,28,46,20
378,2423,2143,1052,571,481,39,035,174206,39035174206,1752,142,29,28,18,91,32,37,0,125800,666,1134,44716,70,67,34,83,79,87,57,95,66,155,110,98,86,7,25,15
379,3573,3296,1476,1023,453,39,035,174207,39035174207,2416,153,65,11,15,131,59,9,0,130100,575,1397,46272,72,129,81,51,71,108,44,114,107,128,190,161,98,27,16,0
380,5546,5337,2371,1921,450,39,035,175103,39035175103,4030,274,90,45,30,443,65,25,0,122900,747,2364,46197,117,112,144,103,140,174,123,224,173,288,321,257,148,9,21,10
381,5625,5308,2527,1450,1077,39,035,175104,39035175104,3967,544,110,48,10,348,154,28,9,150700,732,2471,52520,78,139,82,77,68,181,237,152,102,311,327,357,199,98,43,20
382,5233,5050,1771,1568,203,39,035,175105,39035175105,3291,379,137,25,7,296,69,17,5,189200,627,1785,71607,69,43,34,90,101,61,49,76,67,84,293,334,237,74,81,92
383,3424,3259,1089,1039,50,39,035,175106,39035175106,2218,300,104,21,12,307,73,15,0,192100,506,1158,80041,10,34,19,33,73,37,26,32,32,96,172,276,91,142,48,37
384,5932,5621,2329,1631,698,39,035,175201,39035175201,3923,433,156,65,13,355,123,7,0,189300,616,2332,58942,104,61,60,103,142,134,166,119,93,195,297,417,278,53,54,56
385,2888,2781,1163,821,342,39,035,175202,39035175202,2040,234,49,22,13,163,59,34,0,180600,498,1156,56771,59,39,49,53,50,90,67,52,25,152,153,117,127,51,43,29
386,2417,2370,857,787,70,39,035,176100,39035176100,1739,180,88,13,6,156,63,27,0,143500,541,906,57149,17,26,35,36,17,40,42,102,26,120,128,137,69,78,10,23
387,5021,4763,2097,1650,447,39,035,176200,39035176200,3309,390,140,43,0,483,135,40,7,135700,592,2044,55167,32,86,41,75,94,91,159,169,158,214,373,322,138,36,46,10
388,4749,3996,2135,967,1168,39,035,177101,39035177101,3287,183,23,24,4,170,70,17,6,108300,591,2148,37535,114,188,156,193,146,164,184,126,106,244,247,179,48,32,21,0
389,4247,3925,1960,1149,811,39,035,177103,39035177103,2934,202,84,26,14,183,48,41,5,113600,489,1956,39300,106,133,162,166,159,164,95,148,87,181,196,220,82,26,24,7
390,3774,3626,1454,1268,186,39,035,177104,39035177104,2496,132,18,12,10,153,79,28,0,98100,701,1464,44375,73,39,103,90,135,67,147,91,90,165,213,182,31,14,18,6
391,4010,3818,1591,1407,184,39,035,177201,39035177201,2718,140,32,0,19,131,42,9,0,100500,750,1590,40170,96,116,111,82,108,131,145,124,98,145,144,217,41,16,16,0
392,3498,3344,1368,1169,199,39,035,177202,39035177202,2342,114,36,0,9,97,28,8,0,97000,783,1368,42096,86,83,135,70,123,70,60,106,93,186,177,119,32,22,6,0
393,2835,2734,1136,1048,88,39,035,177302,39035177302,2014,78,8,0,7,125,16,0,7,108200,790,1138,42540,31,105,103,58,58,90,88,97,67,144,120,115,30,16,8,8
394,5148,4937,2115,1783,332,39,035,177303,39035177303,3511,240,62,26,14,268,68,27,0,101500,687,2110,43430,145,168,116,178,53,221,111,90,94,357,310,171,68,20,0,8
395,3571,3085,1621,810,811,39,035,177304,39035177304,2681,223,89,26,0,215,45,7,0,98100,604,1620,38770,144,86,121,122,54,185,129,120,186,123,168,113,18,13,14,24
396,3235,3119,1347,1148,199,39,035,177403,39035177403,2242,90,20,19,0,160,21,13,0,107700,528,1348,43934,54,66,63,66,77,161,99,114,102,119,201,129,65,20,12,0
397,2890,2812,1172,1008,164,39,035,177404,39035177404,1978,160,27,7,8,154,37,15,0,109200,595,1174,44881,56,104,68,54,67,74,86,80,81,131,178,145,31,4,7,8
398,4833,4656,1955,1605,350,39,035,177405,39035177405,3315,289,31,16,17,175,60,5,20,109200,658,1957,42750,75,154,126,144,115,158,97,159,137,197,263,236,41,29,26,0
399,4312,4189,1683,1475,208,39,035,177406,39035177406,2916,160,57,12,0,176,28,6,0,102800,791,1691,45855,113,56,115,101,93,130,97,121,148,204,228,125,99,17,12,32
400,4314,4178,1940,1583,357,39,035,177501,39035177501,3252,145,59,5,0,197,64,39,0,106500,493,1931,38295,138,198,134,159,133,111,145,105,85,202,208,200,44,40,6,23
401,4143,3924,1480,1309,171,39,035,177503,39035177503,2990,326,56,36,7,123,59,14,0,142500,485,1471,49266,48,60,60,109,105,76,93,71,137,163,164,160,116,80,23,6
402,4331,4177,1726,1615,111,39,035,177504,39035177504,3222,182,33,22,6,167,41,15,0,117000,823,1736,48148,59,95,66,47,114,133,130,137,127,251,223,227,70,33,12,12
403,4879,4722,1839,1640,199,39,035,177505,39035177505,3417,344,112,14,24,212,90,6,0,142000,584,1848,56842,70,67,70,87,114,95,73,105,101,201,345,307,164,27,22,0
404,2165,2094,864,824,40,39,035,177604,39035177604,1505,104,6,0,13,77,17,19,0,115900,625,842,50603,30,33,32,39,30,48,67,63,65,152,125,99,26,19,14,0
405,3015,2946,1164,1128,36,39,035,177605,39035177605,2316,120,37,18,6,117,3,5,0,129800,807,1193,53608,24,60,47,63,82,110,69,24,56,129,158,251,55,55,0,10
406,3877,3709,1608,1218,390,39,035,177606,39035177606,2982,199,83,12,14,130,53,33,0,135100,584,1614,45115,82,127,131,116,97,88,56,107,91,168,220,162,82,70,17,0
407,4028,3786,1660,908,752,39,035,177607,39035177607,2735,254,81,26,6,205,103,28,0,166500,567,1663,47936,33,60,124,131,101,149,26,160,102,144,203,244,73,72,25,16
408,5766,5343,2615,1491,1124,39,035,177608,39035177608,4253,259,82,31,8,266,95,14,0,123500,667,2599,40123,140,151,231,201,207,181,180,251,119,209,305,246,101,19,17,41
409,2035,1982,693,659,34,39,035,177609,39035177609,1517,115,65,35,5,85,26,0,0,148000,1102,717,60885,3,25,38,69,27,38,28,38,34,50,116,137,80,17,0,17
410,3014,2850,1408,904,504,39,035,178101,39035178101,2326,116,80,0,0,135,45,19,0,120500,560,1401,40596,83,96,133,86,109,87,86,153,112,113,134,131,46,12,14,6
411,4476,4073,2006,990,1016,39,035,178102,39035178102,3119,303,123,19,7,273,109,9,0,120000,605,2017,43836,144,91,114,109,99,143,208,114,103,258,242,277,65,34,9,7
412,3698,3557,1734,1278,456,39,035,178201,39035178201,2804,153,39,11,0,206,32,22,0,100800,682,1732,37038,63,89,144,148,222,147,122,96,96,205,202,132,37,9,20,0
413,5014,4520,2501,784,1717,39,035,178204,39035178204,3713,226,101,17,22,155,57,9,0,134500,543,2500,28454,301,398,190,267,141,260,183,91,75,184,170,90,66,72,0,12
414,2346,2277,892,799,93,39,035,178205,39035178205,1811,131,15,7,0,113,56,0,0,116700,463,928,40885,43,51,98,58,67,62,68,64,18,101,146,95,29,17,11,0
415,3111,3023,1282,1129,153,39,035,178206,39035178206,2217,127,75,0,4,109,20,10,0,110500,769,1255,44335,54,63,66,86,143,97,45,86,76,119,184,136,67,20,7,6
416,3149,2742,1145,1071,74,39,035,179101,39035179101,2269,241,114,329,30,379,277,100,59,309400,531,1148,119948,20,17,18,56,37,37,27,27,32,57,99,86,74,99,129,333
417,2891,2639,1058,1035,23,39,035,179102,39035179102,2061,386,169,283,0,449,171,104,19,387200,1100,1067,145096,18,15,4,18,15,13,0,36,26,81,46,80,90,110,133,382
418,3949,2882,1631,1586,45,39,035,180102,39035180102,2989,415,74,55,44,394,145,47,6,142200,985,1632,59362,61,100,43,45,106,87,92,114,57,123,213,297,113,79,48,54
419,3445,2819,1355,1322,33,39,035,180103,39035180103,2543,270,106,35,5,290,78,46,7,139100,245,1359,61319,36,72,48,99,21,51,62,89,68,105,221,228,141,51,55,12
420,3550,1771,1878,162,1716,39,035,180104,39035180104,2448,277,60,41,28,250,107,44,25,136500,555,1880,30529,107,86,228,191,291,228,146,93,78,149,118,105,16,27,9,8
421,6716,6525,2861,2148,713,39,035,181100,39035181100,4835,747,285,317,45,861,318,154,8,227900,691,2875,65605,67,52,118,142,193,175,126,135,135,201,255,316,275,147,207,331
422,5717,5435,2883,2050,833,39,035,181201,39035181201,4433,655,139,171,56,519,180,103,9,165400,588,2873,48384,195,198,129,133,173,182,163,162,139,238,354,298,207,98,124,80
423,3232,3125,1459,1179,280,39,035,181203,39035181203,2340,379,114,82,0,387,162,30,22,153100,649,1454,54741,51,84,64,75,87,65,54,104,74,174,172,241,109,43,29,28
424,5070,4806,2506,1535,971,39,035,181204,39035181204,3845,410,177,95,41,495,171,58,21,147700,734,2482,45118,88,152,197,153,184,130,132,201,154,260,296,286,129,57,48,15
425,2595,2481,1092,1066,26,39,035,182103,39035182103,2050,159,41,0,14,128,26,0,0,148100,1000,1082,44385,47,62,54,66,77,68,63,120,63,97,111,135,44,53,12,10
426,2791,2725,1091,1057,34,39,035,182104,39035182104,2155,141,60,21,6,165,59,20,6,159800,725,1095,53628,33,64,32,58,60,62,67,72,63,104,107,167,138,53,5,10
427,3457,3321,1374,1335,39,39,035,182105,39035182105,2621,170,99,32,0,175,84,29,0,156700,868,1374,59583,41,73,51,64,54,86,56,57,84,125,261,230,95,59,18,20
428,3237,3141,1230,1167,63,39,035,182106,39035182106,2361,208,104,5,20,189,50,5,13,171300,713,1235,63513,28,49,75,40,44,55,60,47,86,100,229,200,119,61,19,23
429,3039,1901,1433,606,827,39,035,183100,39035183100,2044,175,159,245,133,287,277,134,41,252700,677,1374,54231,152,70,45,50,27,108,80,57,63,90,157,114,95,36,80,150
430,2546,2307,879,800,79,39,035,183200,39035183200,1729,235,144,257,71,353,185,100,36,385700,819,929,124846,24,59,23,32,16,11,15,13,12,21,51,88,100,49,90,325
431,4432,3809,1570,1471,99,39,035,183300,39035183300,2970,301,251,514,131,520,380,185,28,284400,698,1571,125977,26,34,21,56,26,31,21,34,20,65,69,177,199,139,224,429
432,2264,1553,841,690,151,39,035,183401,39035183401,1493,152,137,124,92,259,231,31,24,180800,727,836,79121,19,26,4,26,58,49,37,37,10,41,59,175,59,46,125,65
433,1794,281,752,460,292,39,035,183402,39035183402,1306,66,74,19,3,120,91,31,11,108900,854,748,47100,64,36,44,38,40,49,52,30,41,54,93,53,85,29,40,0
434,2772,1936,1588,745,843,39,035,183501,39035183501,2214,230,118,170,30,382,287,52,53,131500,781,1599,47384,90,34,96,98,143,104,92,91,100,120,162,191,61,37,43,137
435,3866,2677,1602,993,609,39,035,183502,39035183502,2701,376,195,219,119,499,318,90,62,211500,796,1601,71205,141,57,63,47,52,83,58,42,51,106,135,236,150,111,116,153
436,1758,43,680,468,212,39,035,183603,39035183603,994,62,7,0,0,37,17,0,0,89500,654,617,40972,43,54,74,33,39,3,52,49,11,21,115,59,57,0,0,7
437,2734,681,1043,687,356,39,035,183604,39035183604,1757,183,99,73,21,243,150,24,55,122300,900,1095,55208,71,50,39,46,75,45,72,49,49,85,210,164,66,19,46,9
438,2653,1483,1162,590,572,39,035,183605,39035183605,1949,195,140,117,86,297,213,42,5,164900,671,1220,55357,105,81,52,80,64,16,68,27,68,99,156,159,100,75,52,18
439,1547,763,670,425,245,39,035,183606,39035183606,1171,106,33,74,17,264,112,35,27,142100,920,676,60556,29,27,12,8,57,55,38,27,15,62,131,118,37,8,31,21
440,4355,3884,1408,1376,32,39,035,184103,39035184103,2774,433,214,238,36,404,269,91,0,252200,1558,1426,97279,36,15,37,17,61,46,28,53,49,76,147,162,203,114,158,224
441,1468,1270,567,475,92,39,035,184104,39035184104,992,92,26,21,36,117,45,32,13,175000,716,504,73500,10,0,28,31,12,30,23,13,6,35,73,92,48,29,42,32
442,4974,4150,1690,1310,380,39,035,184105,39035184105,3106,520,209,103,96,541,170,32,29,206500,852,1749,80675,42,8,29,52,33,79,44,60,53,123,219,429,252,160,109,57
443,2288,2084,923,806,117,39,035,184106,39035184106,1645,216,45,13,19,169,70,5,0,152800,733,928,57773,55,36,32,45,34,59,56,40,19,137,110,129,71,45,35,25
444,3073,2729,1098,1063,35,39,035,184107,39035184107,2089,348,131,101,28,342,152,34,7,244300,1097,1095,88984,32,19,22,26,39,53,36,43,23,58,93,187,136,76,83,169
445,5644,4929,1868,1601,267,39,035,184108,39035184108,3532,368,313,202,40,487,178,70,26,264100,687,1866,75776,35,61,85,61,45,75,49,116,60,152,185,239,198,149,129,227
446,3072,1241,1163,938,225,39,035,185101,39035185101,1996,183,29,21,0,181,108,14,18,98000,663,1159,43672,82,46,73,58,86,103,110,30,89,83,177,138,53,22,6,3
447,2736,2233,1169,1007,162,39,035,185102,39035185102,1952,220,96,16,16,262,74,15,13,100100,616,1170,45845,57,71,48,91,63,62,63,105,115,116,128,165,52,12,5,17
448,2528,2175,1031,902,129,39,035,185103,39035185103,1685,181,14,26,11,228,36,22,20,101200,817,1034,48821,28,33,65,80,44,54,84,84,70,151,131,125,43,20,22,0
449,3966,3461,1527,1456,71,39,035,185104,39035185104,2722,267,152,58,39,413,222,24,5,139400,833,1508,59100,33,58,55,55,113,89,62,92,92,123,240,243,157,47,42,7
450,1724,669,810,651,159,39,035,185201,39035185201,1221,61,17,11,13,89,22,14,0,83000,671,770,38935,86,38,50,59,19,82,74,59,59,40,97,80,22,0,0,5
451,5286,4080,2164,1773,391,39,035,185202,39035185202,3596,374,84,78,34,454,174,64,35,99400,863,2145,47650,149,112,86,55,137,141,144,134,138,302,338,217,102,50,25,15
452,4225,3710,1678,1275,403,39,035,185203,39035185203,2884,376,89,95,48,481,195,43,22,128700,651,1708,55407,100,72,83,92,74,80,88,82,83,177,271,262,140,56,23,25
453,3517,3351,1417,1322,95,39,035,186103,39035186103,2647,194,158,15,17,231,97,17,6,165500,875,1418,69786,51,20,51,85,54,53,47,36,99,123,175,246,160,109,72,37
454,2786,2612,1053,887,166,39,035,186104,39035186104,1961,242,70,34,11,213,56,27,6,160500,617,1050,61143,17,31,44,24,21,97,35,56,77,107,209,174,76,55,15,12
455,3771,3626,1448,1390,58,39,035,186105,39035186105,2783,399,110,6,26,275,91,48,0,154500,875,1448,67396,20,12,12,23,64,71,46,79,80,217,279,248,161,70,45,21
456,4265,3845,2279,645,1634,39,035,186106,39035186106,3334,385,77,25,23,287,137,44,15,157400,570,2284,37103,201,151,167,140,176,201,174,158,158,147,212,158,87,37,47,70
457,6103,5809,2112,2048,64,39,035,186107,39035186107,4009,476,198,47,17,458,158,50,6,166200,727,2116,71250,37,81,43,121,67,76,107,64,55,154,324,449,318,85,85,50
458,5737,5290,2022,1654,368,39,035,186201,39035186201,3867,527,150,55,18,427,113,19,3,160200,919,2014,71033,42,26,79,61,48,60,119,84,98,146,338,387,233,150,110,33
459,5108,4637,1596,1552,44,39,035,186202,39035186202,3149,546,212,71,13,411,160,47,0,207200,1875,1594,92056,23,0,14,12,44,25,59,46,31,92,235,320,237,179,152,125
460,3997,3795,1303,1276,27,39,035,186203,39035186203,2531,341,196,36,12,266,120,31,0,170600,1182,1323,84180,26,17,22,28,19,30,40,30,40,107,171,366,208,105,60,54
461,5422,5051,1959,1673,286,39,035,186205,39035186205,3505,413,247,72,47,425,189,7,8,179100,929,1965,70295,40,43,71,33,42,92,121,119,58,172,292,307,200,108,151,116
462,3152,2913,1020,956,64,39,035,186206,39035186206,1947,318,163,58,8,337,135,45,0,236900,865,995,85191,23,26,8,51,18,0,59,25,29,83,97,191,133,139,56,57
463,3139,1425,1201,970,231,39,035,187103,39035187103,2010,192,49,101,42,258,124,29,11,111100,777,1197,57991,62,34,45,52,78,43,90,41,87,89,171,233,96,49,13,14
464,3557,2635,1501,1271,230,39,035,187104,39035187104,2576,339,199,166,78,482,282,83,47,141900,823,1502,68611,25,54,21,26,58,56,68,73,67,173,242,239,183,81,74,62
465,4064,3569,1003,647,356,39,035,187105,39035187105,1593,281,96,97,38,213,122,71,0,163700,575,997,58792,90,94,65,14,40,33,41,47,8,81,108,137,66,98,13,62
466,3386,2903,1458,991,467,39,035,187106,39035187106,2416,335,188,145,56,320,220,83,10,144600,737,1455,58036,79,41,64,44,67,54,78,87,85,145,183,283,103,49,65,28
467,3909,119,1511,1312,199,39,035,188103,39035188103,2652,57,37,9,0,213,53,27,0,83300,597,1512,41821,98,69,101,81,94,122,140,125,71,142,125,224,60,16,34,10
468,2193,166,978,520,458,39,035,188104,39035188104,1643,70,13,4,6,132,36,0,0,78200,481,979,37232,52,48,71,88,79,114,69,70,62,90,93,88,28,12,9,6
469,3530,205,1694,556,1138,39,035,188105,39035188105,2284,137,57,0,0,112,76,28,0,92700,565,1693,31587,188,169,95,191,147,122,150,55,75,136,130,147,52,20,9,7
470,2798,107,1045,461,584,39,035,188106,39035188106,1681,112,6,7,0,90,38,0,2,102200,724,1071,43438,38,55,36,81,106,94,76,67,67,113,135,154,29,9,8,3
471,2550,247,1097,187,910,39,035,188107,39035188107,1523,66,33,7,0,106,50,6,0,41300,625,1083,33977,142,93,91,54,109,66,129,96,45,113,84,41,14,6,0,0
472,4149,3893,1707,1475,232,39,035,189105,39035189105,3010,465,123,130,24,448,200,56,20,183500,882,1698,67000,41,32,47,46,87,56,103,76,93,165,194,284,113,101,102,158
473,5232,4914,2154,1948,206,39,035,189107,39035189107,3826,442,184,107,18,396,152,66,9,146500,659,2146,60519,52,77,66,86,48,157,119,195,60,191,318,381,102,28,50,216
474,4823,4476,1560,1245,315,39,035,189108,39035189108,3394,470,175,151,39,423,171,30,19,271200,1685,1566,71094,51,40,60,72,50,29,66,53,92,118,179,217,149,114,94,182
475,3624,3364,1554,1193,361,39,035,189109,39035189109,2618,266,136,120,29,269,163,36,22,155000,769,1564,54657,78,109,42,91,77,52,76,98,72,148,182,206,104,88,37,104
476,3918,3510,2070,852,1218,39,035,189110,39035189110,3122,542,154,107,48,523,178,29,27,117400,927,2069,55325,62,49,83,108,117,61,86,215,84,300,251,375,149,78,14,37
477,6185,5570,2486,1617,869,39,035,189111,39035189111,4363,653,310,296,44,616,230,71,21,269700,795,2489,73775,56,85,131,75,129,58,59,153,87,177,259,268,217,163,202,370
478,3788,3472,1295,1265,30,39,035,189112,39035189112,2592,399,159,41,19,390,121,27,24,186300,0,1313,77097,29,17,53,41,84,37,48,30,69,79,149,237,180,83,103,74
479,2687,2666,1484,1321,163,39,035,190502,39035190502,2315,95,16,21,13,106,34,0,0,54000,1848,1478,29974,90,177,138,130,205,126,114,96,89,96,94,49,53,0,15,6
480,1964,1881,641,627,14,39,035,190503,39035190503,1263,145,55,4,24,112,43,9,0,149200,775,670,70608,8,0,0,8,0,31,26,48,15,110,124,147,83,20,37,13
481,6437,6019,2412,1733,679,39,035,190504,39035190504,4224,442,79,43,7,326,142,40,7,151700,759,2419,56997,81,64,110,87,133,144,128,136,173,254,325,390,229,64,48,53
482,117,80,57,25,32,39,035,191500,39035191500,82,0,0,0,0,0,0,0,0,61700,450,66,21500,12,15,3,8,4,5,3,0,5,3,3,2,0,0,3,0
483,2389,2226,1052,665,387,39,035,192000,39035192000,1659,48,17,15,0,71,14,9,0,73500,509,1053,37409,106,47,81,84,99,70,74,83,61,120,90,108,26,0,0,4
484,599,588,261,195,66,39,035,192200,39035192200,432,21,4,0,2,10,2,2,0,115300,508,269,40625,35,18,20,16,15,14,13,17,11,23,34,39,2,6,6,0
485,1558,1504,594,533,61,39,035,192300,39035192300,1192,145,38,9,6,86,26,10,0,140500,676,661,47847,38,37,49,39,48,64,21,12,38,27,65,75,90,26,24,8
486,1337,1126,711,602,109,39,035,192800,39035192800,1147,149,83,113,30,172,97,58,28,193400,632,712,76028,32,27,19,30,18,33,31,19,34,38,72,83,59,46,55,116
487,2179,2132,779,716,63,39,035,192900,39035192900,1489,111,46,7,9,103,41,11,2,189900,711,768,64063,24,30,30,39,37,26,14,53,17,76,111,158,63,31,41,18
488,906,159,465,131,334,39,035,193800,39035193800,675,21,11,0,0,28,13,0,0,99300,556,458,28235,29,54,44,69,45,25,44,27,6,24,44,20,18,3,4,2
489,1747,608,272,146,126,39,035,193900,39035193900,1356,152,11,12,0,21,56,5,0,93700,475,268,31731,24,37,28,21,15,13,25,16,0,28,24,25,2,5,0,5
490,3667,1473,1416,1025,391,39,035,194000,39035194000,2526,140,40,8,0,131,65,27,6,114900,458,1347,39404,119,59,103,86,92,132,98,43,46,130,154,139,73,23,42,8
491,2400,2296,903,875,28,39,035,194100,39035194100,1868,136,27,13,0,134,40,14,0,179800,650,917,62321,32,15,54,44,61,50,26,44,51,62,155,163,73,42,24,21
492,3435,3217,1392,1138,254,39,035,194300,39035194300,2566,329,162,112,42,378,122,21,5,200300,1005,1400,66048,43,28,39,53,36,57,58,86,61,170,198,144,154,71,111,91
493,2493,2316,925,859,66,39,035,194500,39035194500,1769,206,158,204,44,327,167,76,0,428700,806,933,133605,18,0,8,44,30,22,11,25,18,50,36,107,79,49,128,308
494,590,581,230,193,37,39,035,194700,39035194700,438,60,47,57,11,111,25,7,6,1000001,850,224,200001,7,0,3,0,5,4,7,6,2,9,8,3,19,2,19,130
495,828,327,424,133,291,39,035,194800,39035194800,554,51,18,10,0,54,28,7,2,154700,631,427,32102,35,37,21,62,40,39,18,24,19,27,25,46,14,12,8,0
496,3236,2629,1170,1120,50,39,035,194900,39035194900,2173,309,107,196,44,369,126,106,24,264400,1042,1174,89660,43,32,30,35,25,21,41,52,20,43,109,186,120,89,123,205
497,449,422,205,155,50,39,035,195100,39035195100,314,30,5,0,0,16,2,0,0,109500,419,195,37708,11,20,12,18,12,18,12,6,4,26,25,25,2,3,1,0
498,3298,3046,1286,1222,64,39,035,195200,39035195200,2403,388,163,254,42,453,194,84,10,356800,1000,1291,113977,37,50,36,50,27,12,29,31,15,69,93,141,92,135,97,377
499,947,911,297,291,6,39,035,195300,39035195300,577,102,64,40,23,129,51,27,10,480500,1208,293,160902,4,3,0,3,4,4,6,4,12,14,13,24,10,38,27,127
500,135,127,43,41,2,39,035,195400,39035195400,75,13,10,8,0,13,9,3,0,692300,0,35,192624,0,0,0,0,0,2,0,0,0,0,0,2,3,3,9,16
501,4024,3942,1862,1359,503,39,035,195500,39035195500,3006,482,271,103,40,662,229,36,18,221300,881,1858,62917,66,66,84,81,72,121,39,79,118,136,210,212,200,141,89,144
502,2383,2331,866,788,78,39,055,310100,39055310100,1602,63,18,0,0,71,13,0,0,125800,561,877,48750,18,37,40,72,63,78,39,50,53,160,112,108,36,0,0,11
503,1984,1936,697,628,69,39,055,310200,39055310200,1332,61,5,5,0,90,6,13,0,143900,539,690,54808,17,29,18,48,18,36,40,24,44,103,143,105,21,24,7,13
504,6649,6475,2391,2246,145,39,055,310600,39055310600,4621,462,161,106,39,537,262,50,0,182300,1027,2400,67398,7,70,49,100,159,98,95,79,137,206,348,436,288,122,129,77
505,4319,4220,1561,1450,111,39,055,310700,39055310700,3019,362,90,61,15,328,103,22,8,181400,734,1569,66556,42,88,18,48,57,61,45,70,101,175,200,271,147,78,130,38
506,6450,6304,2105,1991,114,39,055,310800,39055310800,4471,518,177,60,57,527,336,28,49,213200,939,2094,69024,21,57,26,89,68,65,106,122,119,166,304,377,226,152,141,55
507,3173,3076,1136,999,137,39,055,310900,39055310900,2104,129,27,12,7,169,41,28,0,150400,678,1137,50524,46,77,48,58,53,88,82,41,69,89,163,156,92,35,33,7
508,3297,3241,858,761,97,39,055,311000,39055311000,1737,56,7,0,0,57,36,14,0,144100,580,857,50927,25,51,39,37,46,55,77,35,52,88,130,141,43,4,7,27
509,4358,4241,1549,1176,373,39,055,311300,39055311300,2841,159,67,9,4,177,74,12,0,138300,581,1546,49557,69,92,80,69,98,95,110,60,114,191,241,191,72,41,16,7
510,5805,5652,2112,1793,319,39,055,311400,39055311400,3922,355,72,67,9,313,116,18,12,165900,591,2103,58338,41,105,79,54,115,100,172,138,82,222,308,320,133,101,62,71
511,5674,5466,2138,2010,128,39,055,311500,39055311500,4081,558,342,196,57,601,262,62,7,228700,721,2158,80000,26,11,70,64,111,63,71,121,66,217,173,330,116,146,197,376
512,4022,3931,1364,1333,31,39,055,311600,39055311600,2542,477,223,131,34,494,273,26,15,268500,1018,1356,94714,21,19,49,27,45,19,48,45,26,93,138,190,149,108,188,191
513,3484,2960,1255,1123,132,39,055,311700,39055311700,2262,382,171,107,59,377,156,29,17,238900,907,1243,80215,64,38,28,43,56,43,38,28,56,96,112,137,158,81,126,139
514,7432,7167,2590,2426,164,39,055,311800,39055311800,4939,626,427,167,68,851,311,18,31,216900,1278,2594,86250,90,61,43,106,73,105,175,33,71,123,197,511,295,237,201,273
515,5158,5016,1758,1636,122,39,055,311900,39055311900,3351,419,185,33,13,415,137,29,0,237400,595,1767,75743,55,38,27,42,51,52,78,75,68,145,245,297,257,99,113,125
516,2567,2510,871,761,110,39,055,312000,39055312000,1684,38,24,7,0,112,18,0,0,125300,466,913,51128,56,48,43,66,51,39,58,31,46,129,148,102,72,6,6,12
517,3546,3488,954,785,169,39,055,312100,39055312100,1689,59,22,6,0,60,18,12,0,138800,670,906,49250,34,45,43,48,82,68,64,56,16,143,134,65,76,19,13,0
