,pop_00,white_00,hu_00,ohu_00,rhu_00,state,county,tract,FIPS,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,mhval_00,mrent_00,hh_00,hinc_00,I_10000_00,I_15000_00,I_20000_00,I_25000_00,I_30000_00,I_35000_00,I_40000_00,I_45000_00,I_50000_00,I_60000_00,I_75000_00,I_100000_00,I_125000_00,I_150000_00,I_200000_00,I_201000_00
189,4709,3630,1408,1378,30,08,005,007082,08005007082,2709,412,172,25,21,502,95,25,0,217300,1500,1379,86455,0,18,5,17,9,10,32,24,53,54,272,381,248,163,45,48
190,2128,1628,633,613,20,08,005,007083,08005007083,1246,209,154,33,29,228,52,17,11,240000,1025,653,95347,6,8,5,7,7,0,30,12,6,38,76,154,104,72,70,58
191,930,841,280,274,6,08,005,007084,08005007084,542,93,35,53,5,112,43,18,8,371200,0,265,117300,0,0,5,0,0,0,7,0,6,6,19,37,69,18,61,37
192,3464,2815,1010,998,12,08,005,007085,08005007085,2057,374,255,77,60,383,145,47,0,318300,775,1014,123176,0,0,0,10,5,4,24,13,26,16,70,134,217,173,150,172
193,3234,2653,988,973,15,08,005,007086,08005007086,2013,407,153,115,8,410,116,31,0,348500,375,1011,112783,16,8,0,0,25,7,25,23,0,30,94,126,253,94,131,179
194,3877,3504,1193,1166,27,08,005,007087,08005007087,2349,480,258,112,14,428,158,50,13,467900,1179,1183,125546,11,15,2,7,9,20,31,26,21,34,57,196,160,96,209,289
195,3996,3736,1416,1141,275,08,005,007101,08005007101,2504,105,24,6,4,94,49,12,0,144500,523,1416,46383,106,67,47,122,89,70,97,84,70,114,192,236,61,26,23,12
196,3619,3072,1196,1088,108,08,005,007102,08005007102,2247,141,33,6,1,138,83,25,7,159000,600,1200,53893,67,34,25,102,61,37,44,74,73,160,179,168,86,32,26,32
197,3844,1449,1309,562,747,08,005,007201,08005007201,2332,165,13,0,0,130,47,21,0,128200,520,1305,36099,122,61,114,116,81,133,100,169,69,98,90,101,15,6,23,7
198,4244,1144,1345,619,726,08,005,007202,08005007202,2309,104,17,0,0,76,0,0,0,112900,603,1353,30845,192,89,103,101,155,141,73,98,80,65,126,76,35,19,0,0
199,8697,2680,3124,802,2322,08,005,007300,08005007300,4839,100,22,40,11,110,34,16,0,106000,527,3116,27739,436,318,251,382,389,317,242,167,143,220,112,99,14,18,0,8
200,4854,2172,1649,1293,356,08,005,007400,08005007400,2937,137,15,3,0,155,41,15,0,109900,695,1649,39631,49,63,102,156,125,169,176,146,96,189,159,148,45,22,4,0
201,2426,1302,799,683,116,08,005,007500,08005007500,1526,101,40,6,0,106,8,0,0,127000,1000,819,45536,56,9,49,30,29,103,53,79,26,66,168,103,30,10,0,8
202,3774,1650,1325,676,649,08,005,007600,08005007600,2129,87,30,14,0,64,52,5,0,121100,658,1309,40223,129,83,113,90,96,49,88,119,89,168,176,62,26,0,15,6
203,3794,2059,1583,945,638,08,005,007702,08005007702,2551,296,76,7,0,296,104,5,0,157700,637,1585,47969,94,107,84,92,97,75,85,71,146,183,207,181,90,9,32,32
204,3924,2062,1535,798,737,08,005,007703,08005007703,2543,227,61,38,11,170,17,0,13,153500,844,1537,44175,86,62,54,105,99,76,157,146,164,174,145,143,78,20,18,10
205,3925,1766,1871,888,983,08,005,007704,08005007704,2517,237,54,7,0,186,70,7,12,106600,690,1884,38963,82,93,70,152,172,237,175,153,132,195,244,130,39,10,0,0
206,4742,4426,2080,1436,644,08,013,012101,08013012101,3487,741,402,77,111,729,404,97,84,396100,951,2077,71820,80,54,62,89,128,51,110,69,69,144,216,397,207,111,135,155
207,6970,5636,3046,1820,1226,08,013,012102,08013012102,4977,801,411,141,141,904,383,128,86,243100,926,3062,49444,204,206,128,192,173,187,191,142,120,302,267,425,234,91,103,97
208,2482,2274,941,821,120,08,013,012104,08013012104,1680,291,197,82,106,303,261,33,52,442700,1353,947,94713,13,0,13,48,38,53,27,25,13,56,84,133,108,84,115,137
209,4385,3448,1736,1424,312,08,013,012105,08013012105,3049,414,274,76,47,562,225,66,75,206900,900,1737,53246,117,99,60,130,96,60,75,114,57,169,226,184,114,52,115,69
210,3919,3348,1613,1117,496,08,013,012106,08013012106,2631,523,267,101,130,492,305,68,49,336300,858,1618,70583,46,41,42,30,83,93,88,61,89,127,154,211,194,119,73,167
211,5692,5054,3087,599,2488,08,013,012202,08013012202,3140,669,187,66,83,527,366,25,32,235600,774,3076,28326,499,336,135,253,388,254,133,172,120,218,158,194,98,73,23,22
212,6125,4298,3004,1477,1527,08,013,012203,08013012203,4168,584,412,59,81,709,302,23,26,123900,838,3000,35853,266,214,238,206,207,326,283,183,109,277,253,224,126,38,33,17
213,3434,2952,1735,274,1461,08,013,012205,08013012205,1683,408,127,36,36,375,150,20,50,345000,714,1737,31315,273,194,151,133,87,150,103,116,98,110,113,81,62,7,37,22
214,3476,3235,1679,806,873,08,013,012206,08013012206,2364,478,270,69,174,507,234,82,64,392600,843,1673,49741,159,99,107,109,47,108,80,35,98,112,100,162,117,51,161,128
215,7446,5791,795,18,777,08,013,012300,08013012300,1046,166,204,19,74,226,146,14,23,125000,602,776,21731,145,151,65,65,105,51,32,26,35,60,26,9,0,6,0,0
216,5226,4725,2003,458,1545,08,013,012401,08013012401,1498,279,130,46,79,327,151,11,31,395300,750,2002,19634,614,154,250,127,113,155,75,74,43,79,79,107,43,39,29,21
217,2509,2172,1146,757,389,08,013,012501,08013012501,1744,344,176,63,94,272,184,12,39,233200,810,1150,59191,71,28,31,76,47,25,73,44,81,110,137,190,113,73,51,0
218,4003,3693,1669,1191,478,08,013,012505,08013012505,2848,424,307,117,247,615,349,50,81,356600,1089,1676,70114,58,65,41,73,74,89,82,40,49,168,132,282,208,95,113,107
219,4299,3542,1730,802,928,08,013,012507,08013012507,2568,551,184,13,87,390,244,15,44,223900,1103,1745,47669,163,97,148,74,134,82,73,71,65,172,221,218,120,52,44,11
220,2825,2463,1250,504,746,08,013,012508,08013012508,1824,369,138,19,98,343,179,28,6,228000,984,1250,48688,85,50,102,59,75,50,67,78,80,137,182,164,61,20,28,12
221,3243,2987,1287,960,327,08,013,012509,08013012509,2278,295,312,45,133,407,263,52,42,271300,1509,1275,69792,49,39,36,30,57,52,49,39,100,70,182,250,125,124,45,28
222,4339,4061,1948,1549,399,08,013,012510,08013012510,3301,555,314,162,272,672,323,63,144,306800,1199,1939,69855,61,57,7,55,65,75,120,85,71,147,306,291,225,139,128,107
223,3215,2624,1497,634,863,08,013,012511,08013012511,2342,437,198,67,63,451,201,20,45,275200,788,1503,44449,136,69,117,110,59,81,107,80,39,105,147,176,158,34,37,48
224,3562,3128,1514,1002,512,08,013,012603,08013012603,2603,372,336,90,208,432,251,89,76,325300,1007,1509,70685,58,19,33,37,48,36,108,106,65,106,178,293,119,114,128,61
225,1580,1165,719,189,530,08,013,012605,08013012605,694,153,156,0,17,120,50,6,8,183800,618,690,26929,126,95,74,23,71,71,33,34,28,52,27,28,28,0,0,0
226,7098,5209,3679,772,2907,08,013,012606,08013012606,3716,717,183,35,167,469,245,36,65,189300,724,3703,23386,796,494,360,268,242,245,224,147,98,269,247,163,76,37,10,27
227,5636,5211,2100,1655,445,08,013,012701,08013012701,3898,658,370,93,272,859,294,79,87,361300,1047,2112,87311,61,14,49,58,43,100,65,84,83,175,239,233,376,169,227,136
228,3513,3010,1794,1001,793,08,013,012705,08013012705,2509,505,203,7,113,499,172,32,40,174200,928,1786,51087,64,43,12,96,97,155,133,186,97,177,178,245,169,68,49,17
229,2128,1734,657,570,87,08,013,012707,08013012707,1429,161,109,14,55,149,114,0,33,336500,621,622,66705,25,23,12,35,20,31,50,9,16,41,95,64,83,23,42,53
230,5380,4903,2152,1874,278,08,013,012708,08013012708,3757,719,381,83,184,764,351,53,46,314900,982,2153,87797,93,74,42,42,58,78,63,112,56,106,187,375,256,172,193,246
231,1946,1821,691,630,61,08,013,012709,08013012709,1398,242,105,26,57,196,117,22,33,233900,1529,705,82705,9,9,0,20,15,36,21,17,24,67,70,182,100,99,28,8
232,3819,3515,1442,1216,226,08,013,012710,08013012710,2628,412,254,104,107,476,268,43,66,385700,885,1477,88401,65,17,16,17,62,59,73,25,48,89,205,143,222,125,100,211
233,6801,6020,2321,2187,134,08,013,012800,08013012800,4441,841,374,104,109,815,249,43,21,280700,1174,2328,85213,18,30,11,17,35,62,45,75,60,201,327,564,396,97,188,202
234,1557,1421,591,552,39,08,013,012903,08013012903,1031,217,137,38,20,235,105,8,0,409100,1486,551,112596,16,8,15,0,8,0,7,0,8,30,40,89,95,53,86,96
235,5042,4345,1848,1539,309,08,013,012904,08013012904,3479,530,281,47,58,576,293,39,41,208500,1164,1913,67515,18,31,21,73,62,110,91,124,84,225,306,306,135,132,117,78
236,2575,1764,1012,596,416,08,013,012905,08013012905,1576,96,91,47,11,127,54,35,0,159600,708,958,43403,93,97,63,47,31,53,41,77,34,132,86,119,53,32,0,0
237,4138,3561,1758,1371,387,08,013,012906,08013012906,2917,526,209,44,47,462,181,44,24,189700,874,1798,56806,79,32,56,84,123,97,95,134,79,135,333,213,185,84,19,50
238,2796,2236,1033,817,216,08,013,012907,08013012907,1872,277,118,8,35,313,70,22,26,180700,1057,1038,60560,14,27,33,26,64,31,41,53,54,161,191,193,66,38,30,16
239,6332,3904,2405,1577,828,08,013,012908,08013012908,3850,364,55,20,0,389,78,5,20,106200,791,2430,40690,260,92,127,182,233,188,101,154,90,328,330,168,101,16,36,24
240,4672,4223,1826,1416,410,08,013,013003,08013013003,3211,661,230,63,134,581,225,43,66,268600,921,1827,68239,60,46,36,30,31,133,83,61,126,150,229,298,205,133,99,107
241,3633,3188,1196,1065,131,08,013,013004,08013013004,2279,372,258,71,41,413,171,54,30,263600,1311,1202,86812,28,23,12,27,31,54,75,26,34,61,144,205,135,101,146,100
242,3121,2805,1281,874,407,08,013,013005,08013013005,2112,330,185,27,30,412,135,25,17,212700,747,1317,52211,45,14,53,59,71,126,58,93,44,195,155,156,146,26,68,8
243,5691,5057,2158,1665,493,08,013,013006,08013013006,3648,651,281,79,77,780,238,24,26,210400,1005,2147,66919,46,36,72,33,61,96,94,104,96,280,324,461,195,143,80,26
244,2590,2261,1086,806,280,08,013,013007,08013013007,1780,297,242,55,45,371,104,15,18,279900,922,1071,79430,61,9,54,21,29,31,29,30,29,107,115,189,144,60,88,75
245,4840,4374,1756,1651,105,08,013,013104,08013013104,3202,503,312,38,24,554,167,17,23,244300,1458,1757,80761,27,11,28,40,79,50,53,86,67,100,255,297,294,167,123,80
246,9836,8310,3830,2106,1724,08,013,013106,08013013106,6185,1473,582,212,137,1226,430,76,59,281500,1285,3851,80791,132,36,61,82,107,101,109,158,166,333,499,691,558,257,289,272
247,3533,2983,1267,811,456,08,013,013107,08013013107,2143,292,146,17,31,302,94,37,8,186700,865,1269,58162,51,9,43,57,21,124,64,54,48,176,140,214,84,92,37,55
248,3811,3324,1276,1177,99,08,013,013108,08013013108,2529,337,281,46,63,360,99,20,55,244000,1278,1278,88329,38,0,10,46,6,64,20,61,19,94,207,248,207,109,67,82
249,2372,2081,946,647,299,08,013,013109,08013013109,1516,195,105,18,23,202,70,7,0,165800,651,883,57639,21,22,52,24,33,71,74,30,27,113,156,112,89,22,28,9
250,3567,2813,1406,767,639,08,013,013110,08013013110,2375,322,61,39,18,220,53,31,8,158900,667,1478,43571,98,57,59,120,107,138,78,102,136,158,131,182,55,41,9,7
251,3486,2888,1373,714,659,08,013,013111,08013013111,2117,221,117,35,7,193,75,0,0,198500,674,1378,51250,158,45,45,60,112,58,108,30,67,89,135,223,147,53,39,9
252,1695,1578,605,545,60,08,013,013201,08013013201,1208,107,65,19,22,149,69,11,0,280500,752,638,71154,22,17,6,33,27,33,8,19,26,48,113,77,52,57,32,68
253,1504,1409,556,499,57,08,013,013202,08013013202,999,150,60,15,27,192,68,16,26,442500,375,513,98504,7,18,5,24,15,14,16,13,4,33,51,59,67,58,65,64
254,5207,4811,1899,1684,215,08,013,013205,08013013205,3533,708,292,76,102,603,220,39,20,294700,872,1903,83952,98,30,36,44,68,47,50,50,20,130,244,298,207,220,136,225
255,4605,4089,1760,1093,667,08,013,013207,08013013207,2945,491,196,55,63,393,226,17,17,249700,883,1758,68287,53,54,44,59,77,45,88,55,62,173,226,313,175,115,112,107
256,5893,5237,2337,1713,624,08,013,013208,08013013208,4112,428,275,95,44,470,203,35,35,198500,815,2332,62054,118,81,113,92,93,93,136,50,138,206,273,347,250,161,116,65
257,4744,4147,1845,1515,330,08,013,013209,08013013209,3138,515,161,47,57,442,166,29,20,224000,1066,1838,69091,44,20,37,100,79,130,122,65,37,144,219,432,207,64,109,29
258,5179,3696,1710,1228,482,08,013,013210,08013013210,3133,214,72,13,12,257,32,0,9,159900,770,1704,55308,69,57,63,115,46,89,73,90,128,263,228,274,129,16,44,20
259,4000,3235,1365,1189,176,08,013,013211,08013013211,2522,349,230,26,62,361,122,19,15,347400,520,1372,72697,16,72,64,94,85,93,50,20,0,82,145,174,88,90,136,163
260,5391,4519,2343,1496,847,08,013,013302,08013013302,3772,409,158,65,29,569,126,34,5,176400,700,2349,44144,156,103,180,186,154,148,129,150,37,215,343,230,126,64,53,75
261,5095,4305,1863,1360,503,08,013,013305,08013013305,3179,407,78,34,7,377,77,19,6,166800,871,1870,61641,28,24,49,39,75,105,106,88,84,274,343,362,194,63,21,15
262,4744,3729,1732,997,735,08,013,013306,08013013306,3014,276,89,15,16,291,59,0,6,161200,744,1747,46509,151,48,112,92,107,120,116,110,85,232,223,230,80,28,0,13
263,3898,3138,1627,843,784,08,013,013307,08013013307,2658,191,58,9,6,178,63,10,0,173200,687,1616,39083,103,87,132,131,129,128,120,95,85,136,206,134,46,33,30,21
264,3718,2921,1607,1029,578,08,013,013308,08013013308,2633,156,77,13,14,184,75,0,0,141000,719,1605,39215,125,106,150,122,118,121,74,79,98,182,228,119,54,13,4,12
265,3815,1882,1437,635,802,08,013,013401,08013013401,2290,134,48,9,15,178,101,6,5,139300,624,1468,34300,146,97,143,107,157,91,129,128,111,120,118,73,31,17,0,0
266,5452,3567,1781,1262,519,08,013,013402,08013013402,3215,318,113,42,34,353,106,7,14,175700,813,1778,58023,51,45,77,64,83,97,105,127,88,186,260,255,180,54,64,42
267,5353,3953,2125,1139,986,08,013,013501,08013013501,3365,271,131,27,31,346,71,6,0,183500,764,2131,44896,205,162,74,140,121,128,137,100,145,200,172,296,151,59,34,7
268,5709,3463,1973,1061,912,08,013,013503,08013013503,3271,158,68,16,0,213,71,6,0,140900,675,1971,38360,225,116,108,100,155,103,229,140,201,260,182,91,22,26,13,0
269,5903,4799,2020,1634,386,08,013,013504,08013013504,3611,485,161,40,45,503,122,36,0,175300,992,2026,62097,77,51,30,52,59,84,91,112,120,285,275,486,204,50,20,30
270,3583,3275,1467,1135,332,08,013,013601,08013013601,2555,342,112,59,52,329,103,28,12,276600,769,1466,57639,61,74,46,101,90,74,46,67,39,169,139,171,124,89,84,92
271,977,935,463,362,101,08,013,013602,08013013602,739,46,45,2,26,84,68,0,8,238800,574,426,43500,33,40,23,21,7,32,35,31,19,38,27,55,47,0,12,6
272,5593,5297,2301,1949,352,08,013,013701,08013013701,4250,912,390,108,181,756,539,65,124,362600,869,2302,78801,77,41,43,66,61,131,33,100,166,129,236,378,224,181,247,189
273,5845,5544,2501,1975,526,08,013,013702,08013013702,4461,878,367,78,106,760,345,74,76,275200,768,2506,67319,85,74,105,84,81,89,98,95,110,248,356,397,277,152,135,120
274,4791,4568,1997,1778,219,08,019,014700,08019014700,3539,546,230,97,85,588,189,28,43,238700,883,1996,66394,67,56,43,76,78,77,76,138,77,225,218,301,256,91,133,84
275,1882,1732,836,485,351,08,019,014800,08019014800,1278,95,34,9,12,84,32,5,3,147400,625,846,39643,58,53,67,63,53,73,58,54,51,88,70,102,39,12,2,3
276,2649,2459,1186,796,390,08,019,014900,08019014900,1885,179,52,13,14,158,80,20,5,155600,625,1186,41977,86,51,65,68,105,87,97,97,77,127,128,107,36,23,12,20
277,3014,1944,1137,844,293,08,031,000101,08031000101,1912,162,27,50,9,189,62,25,11,140900,714,1130,39330,75,39,56,59,77,137,137,77,53,116,90,141,49,15,9,0
278,3414,2039,1502,1079,423,08,031,000102,08031000102,2403,129,101,8,0,245,94,46,0,150100,682,1505,41958,79,105,86,93,114,111,123,88,113,193,150,148,63,25,14,0
279,4374,1375,1500,1159,341,08,031,000201,08031000201,2744,140,30,6,0,154,36,10,0,120200,749,1514,33017,154,152,142,119,106,130,92,98,84,153,118,93,47,10,7,9
280,4485,1105,1553,998,555,08,031,000202,08031000202,2631,90,48,0,9,112,63,27,0,123800,397,1549,32472,271,84,117,146,112,82,69,112,85,194,106,114,28,14,8,7
281,5477,3255,2384,1558,826,08,031,000301,08031000301,3993,302,123,55,21,387,147,55,0,157600,580,2386,40107,195,202,144,190,162,187,108,204,126,233,280,200,62,38,21,34
282,3660,2438,1718,1138,580,08,031,000302,08031000302,2707,366,96,27,25,350,108,35,51,172700,680,1716,44470,101,39,135,171,95,129,113,82,108,126,295,166,87,20,42,7
283,4871,3063,2226,1370,856,08,031,000303,08031000303,3698,486,104,18,42,453,242,46,24,185000,562,2230,38614,231,130,133,165,143,171,193,154,30,270,149,232,160,37,20,12
284,3740,1184,1372,788,584,08,031,000401,08031000401,2415,200,45,0,0,151,49,11,0,145900,568,1368,36923,165,118,67,83,140,81,84,75,91,81,143,156,46,19,5,14
285,7012,2396,2503,1032,1471,08,031,000402,08031000402,4588,384,135,14,12,452,110,25,7,164300,544,2504,32065,343,326,196,161,169,91,158,128,169,177,202,208,137,17,14,8
286,1943,1220,943,665,278,08,031,000501,08031000501,1406,244,62,17,16,184,61,16,0,179500,669,915,42896,41,36,63,58,49,96,84,65,32,57,144,81,47,13,32,17
287,6138,2721,2649,1335,1314,08,031,000502,08031000502,4174,365,122,58,52,421,156,75,0,168200,537,2663,35017,335,250,232,161,172,181,187,124,114,244,212,216,105,40,60,30
288,3330,471,1065,250,815,08,031,000600,08031000600,1913,98,10,0,0,93,22,4,6,138200,530,1101,28988,200,128,71,104,56,70,96,85,43,65,85,42,11,13,9,23
289,4413,1584,1648,571,1077,08,031,000701,08031000701,2695,153,19,5,8,153,23,16,0,136400,471,1652,31979,213,165,138,118,173,66,149,118,83,140,121,106,15,22,5,20
290,6412,960,1933,457,1476,08,031,000702,08031000702,3139,118,42,9,0,65,34,5,4,131600,602,1911,25011,413,189,173,180,242,124,135,121,45,83,147,45,6,0,8,0
291,1496,151,449,23,426,08,031,000800,08031000800,546,0,0,0,0,0,8,0,0,85000,195,482,7411,277,49,80,21,19,17,14,0,0,5,0,0,0,0,0,0
292,5558,1582,1788,1414,374,08,031,000902,08031000902,3349,76,23,0,0,101,14,7,0,123400,656,1795,36436,143,118,150,120,158,139,194,132,205,188,88,120,22,13,5,0
293,6060,1256,1811,1222,589,08,031,000903,08031000903,3430,80,22,7,0,120,15,0,0,112900,683,1802,34821,171,110,107,179,204,134,149,111,127,131,127,207,25,0,17,3
294,5610,941,1717,633,1084,08,031,000904,08031000904,2983,74,0,6,0,38,0,13,0,117900,580,1719,30496,325,147,213,124,38,127,137,116,94,104,133,108,16,9,23,5
295,4387,631,1185,840,345,08,031,000905,08031000905,2382,32,11,0,9,65,0,11,6,110700,801,1205,34288,111,80,60,111,87,178,115,51,42,91,139,72,28,16,0,24
296,3980,724,1225,629,596,08,031,001000,08031001000,2191,25,19,0,0,25,19,7,0,112300,552,1236,28839,235,114,93,109,93,84,73,61,44,156,88,44,14,22,0,6
297,3330,379,942,490,452,08,031,001101,08031001101,1749,52,6,3,0,10,4,0,0,117700,491,941,28728,137,79,135,73,75,105,74,58,55,35,53,19,20,4,10,9
298,3341,644,1092,503,589,08,031,001102,08031001102,1925,94,62,0,12,101,34,0,0,135300,576,1093,31672,140,101,37,116,97,132,74,81,43,76,93,83,12,0,8,0
299,4879,1332,1587,1104,483,08,031,001301,08031001301,2887,111,33,0,4,86,41,15,0,133000,685,1587,38953,109,95,98,141,172,104,90,109,123,152,167,117,14,51,19,26
300,3785,1226,1293,954,339,08,031,001302,08031001302,2281,19,8,8,0,81,20,5,0,127900,714,1299,36045,104,82,106,98,110,124,103,121,54,115,153,73,21,9,0,26
301,5708,1660,2021,1108,913,08,031,001401,08031001401,3533,63,33,10,15,55,44,5,14,129700,374,2034,29556,389,205,133,135,171,116,123,111,66,186,180,87,55,18,27,32
302,4053,1369,1379,891,488,08,031,001402,08031001402,2345,54,0,3,0,66,11,0,0,122800,478,1353,35378,152,136,71,143,88,80,84,94,66,203,85,71,41,20,7,12
303,2081,1338,874,493,381,08,031,001403,08031001403,1426,123,31,5,0,112,9,7,0,118700,646,895,39866,32,21,67,97,87,91,54,107,84,97,50,51,50,0,7,0
304,3454,586,911,571,340,08,031,001500,08031001500,1843,35,5,0,0,24,0,0,0,93500,570,913,32147,95,116,101,40,71,87,71,39,39,93,77,74,5,0,5,0
305,3483,1165,959,410,549,08,031,001600,08031001600,2429,248,21,8,17,98,30,39,14,184000,548,965,31117,152,69,126,73,29,75,57,58,78,85,28,49,40,33,0,13
306,2225,1672,1588,692,896,08,031,001701,08031001701,2131,330,183,86,32,300,105,16,6,342300,356,1634,33750,432,178,55,68,64,20,32,25,49,90,89,82,89,81,100,180
307,2005,1475,1421,376,1045,08,031,001702,08031001702,1667,316,101,37,18,230,37,44,0,181200,649,1377,30607,323,130,59,54,114,89,74,19,32,60,103,138,46,40,15,81
308,3532,1551,1718,273,1445,08,031,001800,08031001800,2365,337,153,3,27,233,82,11,0,105700,854,1727,31771,379,155,93,64,113,108,69,129,61,135,168,151,75,0,15,12
309,3022,571,996,266,730,08,031,001900,08031001900,1589,38,18,0,6,25,11,11,6,143800,329,1021,17257,352,126,92,92,44,56,68,52,28,33,27,5,9,27,0,10
310,619,462,400,178,222,08,031,002000,08031002000,504,78,15,44,24,72,34,0,0,319800,331,374,25714,101,9,47,24,30,0,25,7,0,0,12,35,38,24,13,9
311,5810,2307,2421,969,1452,08,031,002100,08031002100,3938,438,165,32,26,458,133,8,9,157600,514,2438,31719,382,155,210,185,210,153,101,187,82,219,183,174,150,0,32,15
312,5462,1065,1927,1026,901,08,031,002300,08031002300,3306,299,107,0,7,240,93,18,15,157600,534,1933,31964,305,148,161,117,186,129,70,113,88,121,202,200,46,29,6,12
313,1642,541,711,280,431,08,031,002402,08031002402,1039,96,45,15,0,61,19,10,0,180600,422,698,28250,191,54,41,35,35,32,58,32,19,44,61,28,33,19,4,12
314,3650,699,1591,333,1258,08,031,002403,08031002403,2191,143,33,22,0,135,41,14,11,140100,438,1597,17626,513,190,180,67,123,60,92,44,69,95,73,42,26,10,0,13
315,2472,1586,1468,25,1443,08,031,002601,08031002601,1982,280,46,54,23,103,46,6,10,145300,438,1494,18397,472,177,148,125,102,69,55,37,34,115,75,43,15,27,0,0
316,1599,892,917,156,761,08,031,002602,08031002602,1188,221,26,24,14,109,23,15,0,190400,438,894,26875,188,83,74,84,55,24,46,30,47,87,69,39,25,12,18,13
317,4693,3474,3406,397,3009,08,031,002701,08031002701,3620,559,174,22,19,393,96,23,8,128400,504,3409,25777,594,351,327,347,415,233,258,166,134,268,142,109,27,9,12,17
318,5100,4055,3654,1002,2652,08,031,002702,08031002702,4241,843,266,105,10,732,211,100,20,151100,604,3652,34190,542,264,335,210,224,286,392,164,209,279,302,229,75,57,77,7
319,5194,3720,3569,523,3046,08,031,002703,08031002703,3915,634,186,61,0,416,155,51,6,114700,529,3567,27890,590,311,329,354,381,345,263,216,71,186,166,242,62,18,24,9
320,2748,2293,1679,677,1002,08,031,002801,08031002801,2251,432,149,58,15,376,100,47,31,198000,583,1679,38278,108,91,98,112,193,121,153,70,52,110,174,145,137,43,37,35
321,4540,3194,2717,631,2086,08,031,002802,08031002802,3540,702,125,34,38,500,133,24,32,182400,547,2709,29964,403,233,337,146,237,235,219,175,147,111,160,163,70,28,17,28
322,4172,3555,3017,550,2467,08,031,002803,08031002803,3552,710,221,92,69,718,272,54,32,221300,637,3010,36630,204,169,164,343,308,229,228,152,175,261,281,222,154,37,22,61
323,2650,2180,1480,702,778,08,031,002901,08031002901,2113,382,113,55,22,431,187,38,12,222400,600,1472,45670,96,85,60,89,124,125,55,87,84,126,135,190,118,34,28,36
324,3669,3319,1900,1273,627,08,031,002902,08031002902,3048,672,194,116,41,733,236,71,42,248300,790,1891,63554,84,89,13,44,113,127,133,50,58,154,303,280,156,112,101,74
325,5310,4612,2702,1764,938,08,031,003001,08031003001,4145,629,325,94,11,775,394,60,24,190900,704,2712,49444,163,94,130,144,129,136,246,180,148,253,362,301,208,86,52,80
326,2689,2276,1295,646,649,08,031,003002,08031003002,2131,239,84,31,9,256,164,25,0,170600,827,1291,43427,41,83,66,134,73,66,99,103,66,135,136,129,109,18,23,10
327,3181,2615,1244,509,735,08,031,003003,08031003003,1521,314,123,13,22,276,109,33,17,160300,654,1253,37138,138,52,114,97,71,122,73,86,40,111,124,134,43,9,34,5
328,5515,4666,2680,1277,1403,08,031,003004,08031003004,3667,707,262,64,38,638,297,75,21,187200,556,2685,40286,413,129,149,198,180,137,131,131,121,217,187,406,136,75,52,23
329,1596,566,725,295,430,08,031,003101,08031003101,1108,107,41,10,0,101,36,30,6,196200,466,693,31971,126,52,57,52,39,42,44,19,42,43,64,61,37,3,6,6
330,2690,1614,1524,211,1313,08,031,003102,08031003102,2198,267,44,31,11,232,117,18,11,196400,459,1563,21017,389,189,151,152,130,65,62,82,86,65,75,61,27,12,17,0
331,5240,4110,3516,941,2575,08,031,003201,08031003201,4261,780,224,139,79,708,239,39,62,194500,556,3528,33689,347,320,255,288,326,271,274,242,148,244,235,208,128,69,59,114
332,3044,2464,1982,490,1492,08,031,003202,08031003202,2629,463,143,48,22,385,155,49,42,202300,581,1981,32456,165,171,171,156,189,211,128,86,79,146,153,111,56,30,70,59
333,2971,2797,1321,1073,248,08,031,003203,08031003203,2222,316,242,260,32,437,343,106,32,495600,974,1323,99109,20,12,17,14,54,48,50,40,49,50,158,154,145,92,104,316
334,2785,2569,1294,1023,271,08,031,003300,08031003300,2192,384,160,205,46,428,231,122,15,293800,870,1295,79052,54,25,38,79,60,21,42,55,29,79,136,146,185,90,106,150
335,2368,2219,1364,1041,323,08,031,003401,08031003401,2035,438,121,84,41,449,220,76,40,264000,944,1347,80338,34,18,35,26,50,44,32,27,79,108,178,241,184,83,70,138
336,4282,3959,2026,1652,374,08,031,003402,08031003402,3444,640,287,233,64,725,287,168,54,308500,1217,2018,84360,50,33,43,53,95,85,88,60,46,182,199,223,193,156,209,303
337,6708,664,1741,1056,685,08,031,003500,08031003500,3466,36,27,0,0,54,0,0,0,98400,627,1740,30709,272,155,121,173,128,111,129,108,48,242,89,104,35,9,0,16
338,5662,337,1632,788,844,08,031,003601,08031003601,3022,120,44,0,0,136,38,0,0,104100,475,1634,30114,316,143,157,115,82,135,117,119,57,120,143,61,23,15,0,31
339,5172,310,1522,867,655,08,031,003602,08031003602,2653,81,6,0,35,113,14,9,17,107700,610,1547,27972,294,138,114,169,95,167,81,105,42,109,96,51,31,22,12,21
340,3375,331,1411,895,516,08,031,003603,08031003603,2210,162,45,0,7,159,69,0,7,124400,629,1399,30828,272,89,89,117,108,129,67,28,92,121,77,115,55,12,14,14
341,2123,1553,1153,383,770,08,031,003701,08031003701,1761,221,44,44,23,263,112,45,20,189500,527,1140,36445,78,63,125,142,63,62,88,78,38,119,95,70,48,16,26,29
