,total_hh,lim_english_spanish_hh,lim_english_indoeuro_hh,lim_english_api_hh,lim_english_other_hh,isolated_hh,prop_isolated_hh,prop_isolated_hh_spanish
2441,1701,37,350,24,0,411.0,0.24162258,0.02175191
2442,1835,0,188,0,0,188.0,0.102452315,0.0
2443,1446,42,247,0,87,376.0,0.26002768,0.029045643
2444,1674,0,64,0,12,76.0,0.04540024,0.0
2445,1452,9,107,10,0,126.0,0.08677686,0.006198347
2446,2235,91,15,0,0,106.0,0.047427293,0.040715884
2447,1195,41,107,3,0,151.0,0.12635984,0.034309622
2448,1909,66,154,0,59,279.0,0.14614981,0.034573074
2449,1450,95,115,0,15,225.0,0.15517241,0.06551724
2450,1621,8,230,0,22,260.0,0.16039482,0.004935225
2451,1765,86,101,0,46,233.0,0.13201132,0.048725214
2452,1403,38,86,0,38,162.0,0.115466855,0.027084818
2453,1269,35,49,0,0,84.0,0.06619386,0.027580772
2454,2298,20,0,0,0,20.0,0.008703221,0.008703221
2455,2159,195,49,0,0,244.0,0.11301529,0.09031959
2456,1412,37,0,0,0,37.0,0.026203966,0.026203966
2457,1382,9,20,0,0,29.0,0.020984082,0.006512301
2458,644,4,0,0,7,11.0,0.017080745,0.0062111802
2459,1597,22,0,0,0,22.0,0.013775829,0.013775829
2460,1726,0,0,0,0,0.0,0.0,0.0
2461,1961,0,10,0,0,10.0,0.005099439,0.0
2462,1805,48,0,0,0,48.0,0.026592799,0.026592799
2463,1877,86,0,0,0,86.0,0.045817796,0.045817796
2464,1658,12,25,0,0,37.0,0.022316044,0.0072376356
2465,1872,46,14,18,0,78.0,0.041666668,0.02457265
2466,1278,0,0,0,0,0.0,0.0,0.0
2467,1255,0,35,10,11,56.0,0.044621512,0.0
2468,1578,0,31,8,38,77.0,0.048795946,0.0
2469,2026,0,161,0,33,194.0,0.09575518,0.0
2470,1575,29,48,0,0,77.0,0.04888889,0.018412698
2471,1700,26,80,0,7,113.0,0.066470586,0.015294118
2472,2820,0,80,0,29,109.0,0.038652483,0.0
2473,1951,83,16,16,0,115.0,0.058944132,0.042542286
2474,1496,16,38,0,0,54.0,0.036096256,0.010695187
2475,1458,12,33,0,8,53.0,0.036351167,0.008230452
2476,1282,0,7,4,0,11.0,0.008580343,0.0
2477,645,9,32,10,27,78.0,0.12093023,0.013953488
2478,2319,0,82,0,0,82.0,0.035360068,0.0
2479,2099,0,58,18,107,183.0,0.08718438,0.0
2480,1597,10,52,0,73,135.0,0.0845335,0.006261741
2481,1242,37,17,0,0,54.0,0.04347826,0.02979066
2482,1728,35,16,0,0,51.0,0.029513888,0.020254629
2483,2469,15,0,0,0,15.0,0.0060753343,0.0060753343
2484,1615,76,51,0,0,127.0,0.07863777,0.047058824
2485,2326,0,15,0,0,15.0,0.0064488393,0.0
2486,1858,92,9,0,0,101.0,0.054359525,0.04951561
2487,1731,70,0,0,0,70.0,0.040439054,0.040439054
2488,2849,0,36,0,0,36.0,0.012636012,0.0
2489,636,62,0,0,0,62.0,0.097484276,0.097484276
2490,1393,0,29,8,0,37.0,0.026561378,0.0
2491,1547,0,0,16,0,16.0,0.010342599,0.0
2492,2537,0,279,24,0,303.0,0.1194324,0.0
2493,2804,114,295,63,106,578.0,0.2061341,0.040656205
2494,1343,0,103,0,0,103.0,0.07669397,0.0
2495,1744,0,182,0,31,213.0,0.122133024,0.0
2496,2307,0,74,0,0,74.0,0.032076288,0.0
2497,2395,0,192,12,47,251.0,0.10480167,0.0
2498,1431,27,149,7,24,207.0,0.1446541,0.018867925
2499,1596,0,105,0,0,105.0,0.065789476,0.0
2500,1484,0,48,0,0,48.0,0.03234501,0.0
2501,1635,0,0,0,0,0.0,0.0,0.0
2502,1633,41,26,0,6,73.0,0.044703,0.025107164
2503,2132,0,108,14,0,122.0,0.057223264,0.0
2504,2080,0,88,0,0,88.0,0.042307694,0.0
2505,1987,0,82,0,0,82.0,0.041268244,0.0
2506,1455,7,16,8,0,31.0,0.021305842,0.0048109964
2507,2443,18,40,0,19,77.0,0.031518623,0.00736799
2508,2628,0,15,0,0,15.0,0.0057077627,0.0
2509,2574,42,74,14,10,140.0,0.054390054,0.016317016
2510,2619,17,70,0,16,103.0,0.039327987,0.0064910273
2511,2351,0,86,9,0,95.0,0.040408336,0.0
2512,1863,0,82,14,0,96.0,0.05152979,0.0
2513,1432,29,32,40,0,101.0,0.07053073,0.020251397
2514,2108,115,15,85,18,233.0,0.11053131,0.05455408
2515,3314,38,13,17,0,68.0,0.02051901,0.011466506
2516,2075,17,58,0,44,119.0,0.0573494,0.008192771
2517,3397,0,0,0,0,0.0,0.0,0.0
2518,1213,0,30,12,0,42.0,0.034624897,0.0
2519,2293,0,51,0,0,51.0,0.022241605,0.0
2520,2765,0,38,0,79,117.0,0.04231465,0.0
2521,1623,7,0,0,0,7.0,0.0043130005,0.0043130005
2522,874,0,0,0,0,0.0,0.0,0.0
2523,3082,17,17,0,0,34.0,0.011031797,0.0055158986
2524,2550,0,68,0,12,80.0,0.03137255,0.0
2525,3235,40,75,16,0,131.0,0.04049459,0.01236476
2526,1716,10,0,0,20,30.0,0.017482517,0.0058275056
2527,1798,11,0,0,0,11.0,0.0061179087,0.0061179087
2528,2503,0,0,0,0,0.0,0.0,0.0
2529,1430,47,6,10,0,63.0,0.044055942,0.032867134
2530,2024,8,37,0,0,45.0,0.022233201,0.0039525693
2531,2374,125,16,0,0,141.0,0.05939343,0.05265375
2532,1140,0,6,0,0,6.0,0.005263158,0.0
2533,2006,49,0,39,0,88.0,0.043868396,0.02442672
2534,685,14,0,7,0,21.0,0.030656934,0.020437956
2535,2290,0,14,0,61,75.0,0.03275109,0.0
2536,1535,0,18,0,0,18.0,0.011726384,0.0
2537,1611,71,17,0,0,88.0,0.054624457,0.044072006
2538,2172,0,0,0,0,0.0,0.0,0.0
2539,1917,0,0,0,0,0.0,0.0,0.0
2540,2582,0,0,0,0,0.0,0.0,0.0
2541,1295,0,0,0,0,0.0,0.0,0.0
2542,1813,17,0,0,0,17.0,0.009376723,0.009376723
2543,1758,21,0,0,0,21.0,0.011945393,0.011945393
2544,1385,93,0,0,0,93.0,0.067148015,0.067148015
2545,1363,0,0,0,0,0.0,0.0,0.0
2546,2169,125,13,0,0,138.0,0.06362379,0.057630245
2547,2341,60,4,0,0,64.0,0.027338743,0.025630072
2548,1143,84,0,0,34,118.0,0.10323709,0.07349081
2549,868,62,0,0,0,62.0,0.071428575,0.071428575
2550,2079,63,0,0,0,63.0,0.030303031,0.030303031
2551,1886,0,27,0,0,27.0,0.014316013,0.0
2552,1908,32,0,0,0,32.0,0.016771488,0.016771488
2553,1389,70,10,0,0,80.0,0.05759539,0.05039597
2554,1362,0,0,0,0,0.0,0.0,0.0
2555,1158,0,0,0,0,0.0,0.0,0.0
2556,1338,31,0,6,0,37.0,0.027653214,0.023168908
2557,1623,34,0,0,0,34.0,0.02094886,0.02094886
2558,1963,0,0,0,0,0.0,0.0,0.0
2559,2234,0,0,0,0,0.0,0.0,0.0
2560,2214,0,0,0,0,0.0,0.0,0.0
2561,1548,57,0,0,0,57.0,0.036821704,0.036821704
2562,741,22,0,0,0,22.0,0.029689608,0.029689608
2563,570,8,0,0,0,8.0,0.014035088,0.014035088
2564,1325,36,0,0,0,36.0,0.02716981,0.02716981
2565,1100,0,0,7,0,7.0,0.0063636363,0.0
2566,1446,114,0,0,0,114.0,0.07883818,0.07883818
2567,1055,18,0,0,0,18.0,0.017061612,0.017061612
2568,1724,67,0,0,0,67.0,0.038863108,0.038863108
2569,1870,73,0,0,0,73.0,0.039037433,0.039037433
2570,1243,12,0,0,0,12.0,0.009654063,0.009654063
2571,941,7,0,6,0,13.0,0.01381509,0.007438895
2572,1546,35,0,0,0,35.0,0.022639068,0.022639068
2573,1029,0,0,0,0,0.0,0.0,0.0
2574,1129,0,4,0,25,29.0,0.025686448,0.0
2575,1038,0,0,0,0,0.0,0.0,0.0
2576,853,0,5,0,0,5.0,0.0058616647,0.0
2577,1824,119,9,0,0,128.0,0.07017544,0.065241225
2578,1912,14,44,0,0,58.0,0.030334728,0.007322176
2579,1925,33,45,18,0,96.0,0.04987013,0.017142856
2580,1738,25,0,0,0,25.0,0.01438435,0.01438435
2581,1897,0,28,0,0,28.0,0.014760148,0.0
2582,1410,15,5,0,0,20.0,0.014184397,0.010638298
2583,1463,11,0,0,0,11.0,0.007518797,0.007518797
2584,1780,15,0,0,0,15.0,0.008426966,0.008426966
2585,1601,17,19,0,0,36.0,0.022485945,0.0106183635
2586,1989,0,11,0,0,11.0,0.0055304174,0.0
2587,2522,14,25,0,16,55.0,0.02180809,0.00555115
2588,3117,24,14,0,0,38.0,0.01219121,0.0076997112
2589,1591,0,0,0,8,8.0,0.005028284,0.0
2590,1531,0,20,0,0,20.0,0.013063357,0.0
2591,1286,16,0,12,0,28.0,0.02177294,0.01244168
2592,1780,37,0,0,0,37.0,0.020786516,0.020786516
2593,1954,55,0,0,0,55.0,0.02814739,0.02814739
2594,1257,20,12,0,0,32.0,0.025457438,0.0159109
2595,1174,100,0,0,0,100.0,0.085178874,0.085178874
2596,460,5,0,0,0,5.0,0.010869565,0.010869565
2597,1219,109,0,0,0,109.0,0.089417554,0.089417554
2598,1933,148,25,0,0,173.0,0.08949819,0.07656492
2599,1539,0,10,0,0,10.0,0.006497726,0.0
2600,1277,69,9,0,0,78.0,0.061080657,0.05403289
2601,401,0,0,0,0,0.0,0.0,0.0
2602,1533,10,0,0,0,10.0,0.006523157,0.006523157
2603,1436,74,11,0,0,85.0,0.0591922,0.051532034
2604,1264,82,7,0,0,89.0,0.07041139,0.06487342
2605,1627,0,0,0,0,0.0,0.0,0.0
2606,2557,0,0,0,0,0.0,0.0,0.0
2607,3587,17,31,0,19,67.0,0.01867856,0.0047393367
2608,2612,0,0,10,0,10.0,0.0038284839,0.0
2609,1170,13,0,6,0,19.0,0.016239317,0.011111111
2610,2583,0,0,0,0,0.0,0.0,0.0
2611,2303,0,0,0,0,0.0,0.0,0.0
2612,1725,0,58,0,0,58.0,0.03362319,0.0
2613,1007,0,0,8,0,8.0,0.007944389,0.0
2614,1736,15,0,0,0,15.0,0.008640553,0.008640553
2615,1484,0,13,0,0,13.0,0.008760108,0.0
2616,1031,0,0,0,0,0.0,0.0,0.0
2617,2295,0,0,17,0,17.0,0.0074074073,0.0
2618,1109,0,0,0,0,0.0,0.0,0.0
2619,2314,38,0,0,0,38.0,0.01642178,0.01642178
2620,1555,9,0,0,0,9.0,0.0057877814,0.0057877814
2621,1072,223,0,0,0,223.0,0.20802239,0.20802239
2622,1868,177,66,0,29,272.0,0.14561027,0.09475375
2623,1735,27,57,9,26,119.0,0.0685879,0.01556196
2624,1421,0,26,0,0,26.0,0.018296974,0.0
2625,1237,43,0,0,0,43.0,0.03476152,0.03476152
2626,1068,0,6,0,0,6.0,0.0056179776,0.0
2627,2724,356,211,15,0,582.0,0.21365638,0.13069016
2628,1405,459,32,0,0,491.0,0.3494662,0.3266904
2629,351,0,0,0,0,0.0,0.0,0.0
2630,967,29,0,0,0,29.0,0.029989658,0.029989658
2631,1195,44,98,0,0,142.0,0.11882845,0.036820084
2632,2418,188,129,0,0,317.0,0.13110009,0.077750206
2633,784,109,53,23,0,185.0,0.2359694,0.1390306
2634,2151,14,91,64,66,235.0,0.109251514,0.0065086004
2635,1259,9,10,0,0,19.0,0.015091342,0.007148531
2636,822,0,0,0,9,9.0,0.010948905,0.0
2637,1729,36,13,0,17,66.0,0.038172353,0.020821285
2638,1481,24,18,0,0,42.0,0.028359218,0.016205266
2639,890,12,7,18,0,37.0,0.041573033,0.013483146
2640,1193,73,0,0,0,73.0,0.061190277,0.061190277
2641,1411,25,65,0,0,90.0,0.06378455,0.017717931
2642,1688,15,0,0,0,15.0,0.008886256,0.008886256
2643,913,11,7,17,11,46.0,0.05038335,0.012048192
2644,2094,0,0,17,0,17.0,0.008118434,0.0
2645,3820,25,34,107,0,166.0,0.043455496,0.0065445025
2646,872,5,0,43,0,48.0,0.055045873,0.005733945
2647,761,89,0,0,0,89.0,0.116951376,0.116951376
2648,1075,0,0,0,0,0.0,0.0,0.0
2649,1772,12,14,0,0,26.0,0.014672686,0.006772009
2650,2537,19,0,0,0,19.0,0.0074891606,0.0074891606
2651,1686,0,8,0,0,8.0,0.0047449586,0.0
2652,469,10,0,0,0,10.0,0.021321962,0.021321962
2653,958,0,0,0,0,0.0,0.0,0.0
2654,564,0,0,18,0,18.0,0.031914894,0.0
2655,655,0,0,0,0,0.0,0.0,0.0
2656,753,0,0,8,0,8.0,0.01062417,0.0
2657,1879,85,28,0,9,122.0,0.06492815,0.04523683
2658,1348,147,0,0,0,147.0,0.109050445,0.109050445
2659,626,56,70,5,0,131.0,0.20926517,0.08945687
2660,702,7,13,0,0,20.0,0.02849003,0.00997151
2661,343,5,0,0,0,5.0,0.014577259,0.014577259
2662,202,0,0,0,0,0.0,0.0,0.0
2663,629,6,0,0,0,6.0,0.00953895,0.00953895
2664,1469,0,0,20,0,20.0,0.013614704,0.0
2665,942,13,0,0,0,13.0,0.0138004245,0.0138004245
2666,743,0,21,5,0,26.0,0.034993272,0.0
2667,122,0,0,8,0,8.0,0.06557377,0.0
2668,664,0,0,7,0,7.0,0.010542168,0.0
2669,1612,0,0,0,0,0.0,0.0,0.0
2670,659,0,0,0,7,7.0,0.010622155,0.0
2671,936,110,0,0,0,110.0,0.11752137,0.11752137
2672,841,19,14,6,0,39.0,0.046373364,0.022592152
2673,936,0,0,0,0,0.0,0.0,0.0
2674,455,12,0,0,0,12.0,0.026373627,0.026373627
2675,757,5,0,0,0,5.0,0.00660502,0.00660502
2676,754,27,0,0,0,27.0,0.035809018,0.035809018
2677,749,6,0,0,0,6.0,0.008010681,0.008010681
2678,705,0,0,0,0,0.0,0.0,0.0
2679,996,0,18,0,0,18.0,0.018072288,0.0
2680,1233,7,0,0,8,15.0,0.0121654505,0.00567721
2681,1227,0,0,26,0,26.0,0.021189895,0.0
2682,400,0,12,12,0,24.0,0.06,0.0
2683,640,13,0,20,0,33.0,0.0515625,0.0203125
2684,489,0,0,0,0,0.0,0.0,0.0
2685,1508,0,0,0,0,0.0,0.0,0.0
2686,1101,142,0,0,0,142.0,0.12897366,0.12897366
2687,4720,23,0,268,0,291.0,0.06165254,0.0048728813
2688,3173,35,0,116,10,161.0,0.050740626,0.011030571
2689,1418,0,9,116,12,137.0,0.09661495,0.0
2690,681,0,0,0,0,0.0,0.0,0.0
2691,785,0,0,0,0,0.0,0.0,0.0
2692,1862,117,0,121,0,238.0,0.12781955,0.06283566
2693,1169,56,0,203,0,259.0,0.22155689,0.047904193
2694,1813,10,8,49,0,67.0,0.036955323,0.0055157198
2695,1005,0,0,134,0,134.0,0.13333334,0.0
2696,1018,0,15,173,0,188.0,0.18467583,0.0
2697,816,0,15,234,0,249.0,0.30514705,0.0
2698,1172,154,0,101,0,255.0,0.21757679,0.13139932
2699,1183,37,0,201,0,238.0,0.20118344,0.031276416
2700,1097,283,0,15,0,298.0,0.27164996,0.2579763
2701,815,267,0,0,0,267.0,0.32760736,0.32760736
2702,519,7,0,42,0,49.0,0.094412334,0.013487476
2703,2655,20,0,1246,0,1266.0,0.47683614,0.0075329565
2704,1726,267,10,20,0,297.0,0.17207415,0.15469293
2705,1472,372,9,0,0,381.0,0.25883153,0.2527174
2706,399,14,0,0,0,14.0,0.03508772,0.03508772
2707,942,6,0,0,0,6.0,0.006369427,0.006369427
2708,243,0,0,0,0,0.0,0.0,0.0
2709,702,82,0,0,0,82.0,0.116809115,0.116809115
2710,941,13,15,0,12,40.0,0.04250797,0.01381509
2711,1670,9,0,8,0,17.0,0.010179641,0.0053892215
2712,363,0,0,0,0,0.0,0.0,0.0
2713,2071,159,0,0,0,159.0,0.07677451,0.07677451
2714,1917,116,45,20,0,181.0,0.09441836,0.060511217
2715,1465,17,8,0,0,25.0,0.017064847,0.011604096
2716,1275,6,0,0,9,15.0,0.011764706,0.004705882
2717,799,0,0,0,0,0.0,0.0,0.0
2718,1445,147,0,0,0,147.0,0.1017301,0.1017301
2719,2038,704,17,89,0,810.0,0.39744848,0.3454367
2720,1148,11,24,0,0,35.0,0.030487806,0.009581882
2721,933,10,0,0,0,10.0,0.010718114,0.010718114
2722,505,0,0,0,0,0.0,0.0,0.0
2723,815,117,0,0,0,117.0,0.14355828,0.14355828
2724,443,40,5,0,0,45.0,0.101580136,0.09029345
2725,446,42,0,0,0,42.0,0.09417041,0.09417041
2726,300,122,0,0,0,122.0,0.40666667,0.40666667
2727,1256,11,0,0,0,11.0,0.008757962,0.008757962
2728,963,37,20,4,0,61.0,0.06334372,0.038421597
2729,630,10,0,5,0,15.0,0.023809524,0.015873017
2730,1842,12,0,32,0,44.0,0.02388708,0.0065146578
2731,0,0,0,0,0,0.0,,
2732,0,0,0,0,0,0.0,,
2733,0,0,0,0,0,0.0,,
2734,807,126,25,4,0,155.0,0.1920694,0.15613383
2735,1786,80,118,9,0,207.0,0.115901455,0.044792835
2736,1546,72,43,7,0,122.0,0.07891332,0.0465718
2737,2188,26,61,24,0,111.0,0.05073126,0.011882998
2738,2056,330,109,0,0,439.0,0.2135214,0.16050583
2739,2205,0,32,17,0,49.0,0.022222223,0.0
2740,1788,15,110,0,14,139.0,0.07774049,0.008389262
2741,1492,108,105,16,0,229.0,0.15348525,0.072386056
2742,1463,10,45,0,0,55.0,0.037593983,0.00683527
2743,1801,11,0,0,0,11.0,0.0061077178,0.0061077178
2744,1724,58,41,7,0,106.0,0.061484918,0.03364269
2745,1081,144,61,0,9,214.0,0.19796485,0.13320999
2746,1230,35,58,0,0,93.0,0.07560976,0.028455285
2747,1093,0,32,0,0,32.0,0.029277219,0.0
2748,822,51,15,0,0,66.0,0.08029197,0.062043797
2749,1945,254,228,0,0,482.0,0.24781491,0.13059126
2750,1529,38,58,0,0,96.0,0.06278613,0.024852846
2751,1675,95,65,36,0,196.0,0.11701492,0.05671642
2752,1104,56,113,0,0,169.0,0.1530797,0.050724637
2753,1802,175,80,12,0,267.0,0.1481687,0.09711432
2754,1366,59,15,0,0,74.0,0.054172765,0.0431918
2755,1646,44,53,12,0,109.0,0.06622114,0.02673147
2756,935,12,43,16,0,71.0,0.075935826,0.012834225
2757,1166,0,57,0,0,57.0,0.048885077,0.0
2758,1362,0,64,10,0,74.0,0.054331865,0.0
2759,1467,10,47,9,0,66.0,0.044989776,0.0068166326
2760,2284,28,41,30,0,99.0,0.043345008,0.012259195
2761,1341,0,29,0,0,29.0,0.021625653,0.0
2762,1449,11,30,9,0,50.0,0.034506556,0.007591442
2763,1372,41,11,0,0,52.0,0.037900876,0.029883383
2764,1542,67,83,25,0,175.0,0.11348897,0.043450065
2765,1276,0,44,9,0,53.0,0.04153605,0.0
2766,1621,0,10,0,0,10.0,0.0061690314,0.0
2767,1132,46,24,0,0,70.0,0.061837457,0.040636044
2768,1289,22,54,22,0,98.0,0.07602793,0.017067494
2769,1756,1,36,9,0,46.0,0.0261959,0.0005694761
2770,1809,108,53,46,7,214.0,0.118297406,0.05970149
2771,1514,13,44,0,0,57.0,0.037648614,0.008586526
2772,1761,45,0,54,0,99.0,0.056218058,0.025553662
2773,852,17,9,33,0,59.0,0.069248825,0.019953052
2774,1926,93,64,33,0,190.0,0.09865005,0.048286606
2775,1352,0,85,10,0,95.0,0.07026627,0.0
2776,1764,40,42,0,0,82.0,0.04648526,0.022675738
2777,2024,29,26,9,0,64.0,0.031620555,0.014328063
2778,1388,8,8,8,0,24.0,0.017291067,0.0057636886
2779,1051,0,0,0,0,0.0,0.0,0.0
2780,1171,194,7,35,0,236.0,0.20153715,0.16567037
2781,1095,7,0,0,0,7.0,0.006392694,0.006392694
2782,2051,0,94,0,0,94.0,0.0458313,0.0
2783,1170,9,0,13,0,22.0,0.01880342,0.0076923077
2784,1185,0,0,0,0,0.0,0.0,0.0
2785,961,32,11,0,0,43.0,0.044745058,0.03329865
2786,820,21,9,13,0,43.0,0.052439023,0.025609756
2787,819,0,5,4,0,9.0,0.010989011,0.0
2788,1368,16,32,0,0,48.0,0.03508772,0.0116959065
2789,1069,0,48,4,0,52.0,0.048643593,0.0
2790,900,0,18,0,0,18.0,0.02,0.0
2791,2053,20,52,30,0,102.0,0.04968339,0.009741841
2792,1130,9,0,0,0,9.0,0.007964602,0.007964602
2793,1419,0,8,10,0,18.0,0.01268499,0.0
2794,2039,249,0,22,0,271.0,0.13290828,0.12211869
2795,1535,0,8,0,0,8.0,0.0052117263,0.0
2796,1245,0,16,0,0,16.0,0.012851406,0.0
2797,1602,131,0,0,0,131.0,0.08177278,0.08177278
2798,923,96,14,8,0,118.0,0.12784399,0.10400867
2799,1033,78,0,14,0,92.0,0.089060985,0.07550823
2800,1611,125,0,9,0,134.0,0.08317815,0.07759156
2801,1402,0,9,10,0,19.0,0.013552069,0.0
2802,1341,207,0,0,0,207.0,0.15436241,0.15436241
2803,940,0,0,13,0,13.0,0.013829787,0.0
2804,1643,20,7,0,0,27.0,0.016433354,0.0121728545
2805,3336,27,103,154,17,301.0,0.09022782,0.008093525
2806,1439,0,0,15,0,15.0,0.010423905,0.0
2807,2149,19,198,39,0,256.0,0.11912517,0.008841322
2808,1534,153,72,6,0,231.0,0.1505867,0.099739246
2809,1808,9,0,0,0,9.0,0.0049778763,0.0049778763
2810,1730,12,26,0,0,38.0,0.021965317,0.006936416
2811,817,6,15,0,0,21.0,0.025703795,0.0073439414
2812,771,0,0,5,0,5.0,0.0064850845,0.0
2813,1473,0,0,9,0,9.0,0.0061099795,0.0
2814,2210,0,0,49,0,49.0,0.022171946,0.0
2815,1879,7,21,0,0,28.0,0.014901543,0.0037253858
2816,1159,0,0,0,0,0.0,0.0,0.0
2817,1809,0,22,0,28,50.0,0.027639579,0.0
2818,1271,0,0,0,14,14.0,0.011014949,0.0
2819,1385,0,0,8,0,8.0,0.0057761734,0.0
2820,1386,0,13,0,0,13.0,0.00937951,0.0
2821,1394,0,0,0,0,0.0,0.0,0.0
2822,1899,0,49,18,0,67.0,0.03528173,0.0
2823,1651,0,0,9,13,22.0,0.013325257,0.0
2824,1951,0,16,6,0,22.0,0.011276268,0.0
2825,1484,0,11,9,0,20.0,0.013477089,0.0
2826,2192,0,10,75,88,173.0,0.07892336,0.0
2827,1728,9,17,18,0,44.0,0.025462963,0.0052083335
2828,884,5,0,4,0,9.0,0.010180996,0.0056561087
2829,1219,11,8,0,0,19.0,0.015586547,0.00902379
2830,1672,19,9,64,0,92.0,0.055023924,0.011363637
2831,1017,0,4,11,0,15.0,0.0147492625,0.0
2832,1568,0,6,14,0,20.0,0.0127551025,0.0
2833,1967,0,0,7,0,7.0,0.0035587188,0.0
2834,1604,0,8,0,0,8.0,0.0049875313,0.0
2835,1523,60,18,0,0,78.0,0.051214706,0.03939593
2836,1836,104,17,0,0,121.0,0.06590414,0.05664488
2837,1368,33,0,0,0,33.0,0.024122806,0.024122806
2838,1120,0,9,11,0,20.0,0.017857144,0.0
2839,1267,34,0,0,0,34.0,0.026835043,0.026835043
2840,2426,0,15,0,0,15.0,0.0061830175,0.0
2841,1177,0,15,0,0,15.0,0.012744265,0.0
2842,1220,11,9,0,0,20.0,0.016393442,0.009016394
2843,1500,0,8,17,0,25.0,0.016666668,0.0
2844,1431,8,0,10,0,18.0,0.012578616,0.005590496
2845,1401,0,0,10,0,10.0,0.0071377587,0.0
2846,1417,0,14,0,0,14.0,0.009880029,0.0
2847,1435,0,0,0,0,0.0,0.0,0.0
2848,1338,0,0,0,0,0.0,0.0,0.0
2849,2086,0,29,13,0,42.0,0.020134227,0.0
2850,932,11,4,0,0,15.0,0.01609442,0.011802576
2851,3072,0,101,33,0,134.0,0.043619793,0.0
2852,1713,0,59,18,11,88.0,0.05137186,0.0
2853,1726,0,15,17,0,32.0,0.018539976,0.0
2854,1622,34,62,30,0,126.0,0.07768188,0.020961776
2855,1401,29,41,11,0,81.0,0.057815846,0.020699501
2856,1294,0,0,8,0,8.0,0.00618238,0.0
2857,1802,48,26,65,0,139.0,0.07713652,0.02663707
2858,1522,19,17,0,0,36.0,0.023653088,0.012483574
2859,1607,0,17,37,0,54.0,0.033602986,0.0
2860,1855,0,9,19,0,28.0,0.01509434,0.0
2861,1935,8,42,7,0,57.0,0.029457364,0.0041343668
2862,1659,24,92,0,0,116.0,0.06992164,0.0144665465
2863,1905,0,10,69,0,79.0,0.041469816,0.0
2864,1527,0,0,0,0,0.0,0.0,0.0
2865,1312,0,8,0,0,8.0,0.0060975607,0.0
2866,1464,15,8,0,6,29.0,0.019808743,0.0102459015
2867,1626,18,51,33,0,102.0,0.062730625,0.011070111
2868,2130,92,0,0,14,106.0,0.04976526,0.043192487
2869,2158,20,0,0,0,20.0,0.009267841,0.009267841
2870,1463,0,11,0,0,11.0,0.007518797,0.0
2871,987,0,0,0,0,0.0,0.0,0.0
2872,1416,0,30,63,0,93.0,0.06567796,0.0
2873,1070,0,22,25,0,47.0,0.043925233,0.0
2874,2735,0,126,15,0,141.0,0.05155393,0.0
2875,1607,113,6,26,0,145.0,0.09023024,0.070317365
2876,1660,111,84,8,6,209.0,0.12590362,0.06686747
2877,1319,0,0,20,7,27.0,0.020470053,0.0
2878,1694,0,21,13,0,34.0,0.020070838,0.0
2879,1182,9,10,45,0,64.0,0.054145515,0.007614213
2880,1492,9,44,43,0,96.0,0.06434316,0.0060321717
2881,1761,38,0,46,0,84.0,0.04770017,0.021578649
2882,2008,0,11,21,0,32.0,0.015936255,0.0
2883,1510,8,19,0,0,27.0,0.017880796,0.0052980133
2884,1601,0,0,20,0,20.0,0.012492192,0.0
2885,1973,50,48,40,0,138.0,0.06994425,0.025342118
2886,2033,14,106,33,0,153.0,0.07525824,0.0068863747
2887,1567,32,29,6,15,82.0,0.05232929,0.020421186
2888,1969,0,106,10,0,116.0,0.058913153,0.0
2889,1537,0,126,17,0,143.0,0.09303839,0.0
2890,2673,0,0,19,18,37.0,0.0138421245,0.0
2891,1290,0,23,21,0,44.0,0.034108527,0.0
2892,1530,0,57,30,0,87.0,0.056862745,0.0
2893,1874,13,121,43,0,177.0,0.09445038,0.006937033
2894,1485,0,9,0,0,9.0,0.006060606,0.0
2895,1266,0,15,34,0,49.0,0.03870458,0.0
2896,1409,0,0,0,0,0.0,0.0,0.0
2897,2346,0,0,10,10,20.0,0.008525149,0.0
2898,1877,10,0,0,0,10.0,0.0053276503,0.0053276503
2899,1579,28,0,0,0,28.0,0.017732741,0.017732741
2900,1996,34,9,47,0,90.0,0.04509018,0.017034069
2901,1953,38,0,29,0,67.0,0.034306195,0.019457245
2902,1522,20,22,7,0,49.0,0.03219448,0.013140605
2903,1273,11,0,7,0,18.0,0.014139827,0.0086410055
2904,1592,0,9,49,0,58.0,0.036432162,0.0
2905,2162,0,0,29,0,29.0,0.013413506,0.0
2906,2302,0,17,59,0,76.0,0.03301477,0.0
2907,1512,0,16,17,0,33.0,0.021825397,0.0
2908,1269,0,0,7,0,7.0,0.005516154,0.0
2909,1565,0,0,11,0,11.0,0.007028754,0.0
2910,1983,0,0,32,0,32.0,0.016137166,0.0
2911,1208,0,9,9,0,18.0,0.014900662,0.0
2912,1259,0,0,0,0,0.0,0.0,0.0
2913,2187,0,18,77,0,95.0,0.0434385,0.0
2914,2176,0,42,0,0,42.0,0.01930147,0.0
2915,2075,32,62,0,29,123.0,0.05927711,0.015421687
2916,1389,64,67,31,8,170.0,0.12239021,0.046076313
2917,1713,133,36,18,19,206.0,0.120256856,0.07764156
2918,1981,83,46,29,0,158.0,0.0797577,0.04189803
2919,2529,0,15,6,0,21.0,0.008303678,0.0
2920,2105,0,11,141,14,166.0,0.07885986,0.0
2921,1372,0,0,28,0,28.0,0.020408163,0.0
